iteration,score,best_so_far
0,1.2635091502934561,1.2635091502934561
1,1.2286799359885257,1.2286799359885257
2,1.2708234662166553,1.2286799359885257
3,1.2590611224712218,1.2286799359885257
4,1.2857740032814202,1.2286799359885257
5,1.277812165811058,1.2286799359885257
6,1.2176123573636757,1.2176123573636757
7,1.2794945005899732,1.2176123573636757
8,1.2404823990661449,1.2176123573636757
9,1.242640162508333,1.2176123573636757
10,1.2003578154537828,1.2003578154537828
11,1.182131793227805,1.182131793227805
12,1.1865223169049077,1.182131793227805
13,1.208624871845702,1.182131793227805
14,1.2050809464883339,1.182131793227805
15,1.195615676966664,1.182131793227805
16,1.210020300188024,1.182131793227805
17,1.279374196616563,1.182131793227805
18,1.2000254253286196,1.182131793227805
19,1.1910299632985428,1.182131793227805
20,1.207609658993504,1.182131793227805
21,1.2119530592653436,1.182131793227805
22,1.187054708698766,1.182131793227805
23,1.2185656003912804,1.182131793227805
24,1.294544588379003,1.182131793227805
25,1.1908361599416362,1.182131793227805
26,1.190832283043058,1.182131793227805
27,1.3394496178173199,1.182131793227805
28,1.2099674261152527,1.182131793227805
29,1.193273846056769,1.182131793227805
30,1.2068012677869355,1.182131793227805
31,1.2324302571078884,1.182131793227805
32,1.3267343287269795,1.182131793227805
33,1.242474034736569,1.182131793227805
34,1.2032847577583432,1.182131793227805
35,1.204101784873352,1.182131793227805
36,1.2915929883618915,1.182131793227805
37,1.1911672980416013,1.182131793227805
38,1.1797637565755248,1.1797637565755248
39,1.2138652047868685,1.1797637565755248
