learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_cb,grid,0.14227511155495912,0.003439174163663428,0.3549406511989516,0.006805296025832921
x_cb,random,0.13612261790069277,0.0024055650343130707,0.3611332290116553,0.007228856631587658
x_cb,bayes,0.1691433445340047,0.002186810062246843,0.4379795310294032,0.011180781738473325
