learner,tuner,rep,pehe,pehe_plug
x_rf,random,0,0.08425570963560654,0.20711920731832356
x_rf,random,1,0.14539810469717782,0.4023817347817499
x_rf,random,2,0.20957659584215735,0.4119237189067065
x_rf,random,3,0.19996075602446947,0.2474137702678347
x_rf,random,4,0.09588047414550502,0.13155524300578159
x_rf,bayes,0,0.08004919759923462,0.21605726938557035
x_rf,bayes,1,0.13702751714347217,0.3600785669044424
x_rf,bayes,2,0.1883239352937237,0.27992711553642413
x_rf,bayes,3,0.21890726526610968,0.20132922404958048
x_rf,bayes,4,0.08167111260369848,0.1396975709633068
