learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_cb,grid,0.1301513429796311,0.0017346234755048072,0.33579839802542366,0.005562765563510446
x_cb,random,0.13522989925361728,0.001701861307827893,0.3564624032355645,0.0058288568579631635
x_cb,bayes,0.17582174221393865,0.0015352106288774657,0.44286562661841805,0.00839841173661647
