iteration,score,best_so_far
0,1.1848053319168208,1.1848053319168208
1,1.301047614332741,1.1848053319168208
2,1.1832712381711352,1.1832712381711352
3,1.515487645824429,1.1832712381711352
4,1.213070558237967,1.1832712381711352
5,1.233843526173525,1.1832712381711352
6,1.2437507288073584,1.1832712381711352
7,1.4567277277675024,1.1832712381711352
8,1.2567627235236067,1.1832712381711352
9,1.2718622775779043,1.1832712381711352
10,1.203767883746349,1.1832712381711352
11,1.2104617276123157,1.1832712381711352
12,1.453949864431495,1.1832712381711352
13,1.2152522569367525,1.1832712381711352
14,1.2368607634219553,1.1832712381711352
15,1.1886585463277206,1.1832712381711352
16,1.3483505333793044,1.1832712381711352
17,1.2847594062222256,1.1832712381711352
18,1.3552394659588547,1.1832712381711352
19,1.3134872697906703,1.1832712381711352
20,1.30989594788587,1.1832712381711352
21,1.634110732462089,1.1832712381711352
22,1.478596264848467,1.1832712381711352
23,1.3771750650200358,1.1832712381711352
24,1.2635116224628555,1.1832712381711352
25,1.224160896902056,1.1832712381711352
26,1.2954417195988583,1.1832712381711352
27,1.3412125537015578,1.1832712381711352
28,1.2750656293759333,1.1832712381711352
29,1.2780086893168916,1.1832712381711352
30,1.1993918003286235,1.1832712381711352
31,1.3542866201369923,1.1832712381711352
32,1.3364043866850983,1.1832712381711352
33,1.3466243142614678,1.1832712381711352
34,1.212636863803952,1.1832712381711352
35,1.2175502651317758,1.1832712381711352
36,1.2301102936536277,1.1832712381711352
37,1.1638421149378864,1.1638421149378864
38,1.3174957311393984,1.1638421149378864
39,1.190547567032989,1.1638421149378864
40,1.3042815964831884,1.1638421149378864
41,1.2471347190828437,1.1638421149378864
42,1.2664968771368323,1.1638421149378864
43,1.206764144379229,1.1638421149378864
44,1.2143893639885661,1.1638421149378864
45,1.3926524296485503,1.1638421149378864
46,1.235080723705704,1.1638421149378864
47,1.2855880313424835,1.1638421149378864
48,1.2622963324055787,1.1638421149378864
49,1.2629496007872705,1.1638421149378864
50,1.6116997953805345,1.1638421149378864
51,1.2555356774177289,1.1638421149378864
52,1.4646313262277193,1.1638421149378864
53,1.805762029358833,1.1638421149378864
54,1.2531538007768923,1.1638421149378864
55,1.2864736439143332,1.1638421149378864
56,1.2622699144924068,1.1638421149378864
57,1.2710533630756078,1.1638421149378864
58,1.474002359294101,1.1638421149378864
59,1.3132574532896548,1.1638421149378864
