learner,tuner,rep,pehe,pehe_plug
x_cb,random,0,0.06507144838875621,0.22446560558425765
x_cb,random,1,0.11256561397213327,0.42284589954313345
x_cb,random,2,0.19907193383151878,0.44987881133429125
x_cb,random,3,0.13705235756611756,0.3456759913443103
x_cb,random,4,0.08833105976702811,0.33984283984456004
x_cb,bayes,0,0.06806458304759326,0.20835553588298633
x_cb,bayes,1,0.13300463757782968,0.31486450175218283
x_cb,bayes,2,0.1917945229908332,0.33331425441791274
x_cb,bayes,3,0.1587177752211656,0.24307042580628452
x_cb,bayes,4,0.08805208981505036,0.19249266094578296
