learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_rf,grid,0.140491699126649,0.0012988435256755986,0.3395584194738562,0.013713976682113552
x_rf,random,0.1390439500148398,0.0013001647835127177,0.33871052242858807,0.014211199004640778
x_rf,bayes,0.13885777592924203,0.001411525669054192,0.3378936907906275,0.014356222566022883
