learner,tuner,rep,pehe,pehe_plug
x_cb,random,0,0.09575597606043086,0.3186995097499306
x_cb,random,1,0.3373495430243551,0.6278770959490193
x_cb,random,2,0.1320408652873849,0.3545047662638958
x_cb,random,3,0.2368998614061831,0.32857716155075467
x_cb,random,4,0.09774501582792797,0.35676623515585143
x_cb,random,5,0.11282820881245044,0.2499690922196618
x_cb,random,6,0.11757260710478237,0.2522650123159785
x_cb,random,7,0.08258101383023271,0.23131891995872939
x_cb,random,8,0.14686107168093077,0.48513804078524414
x_cb,random,9,0.11114549201632781,0.23044432022094982
x_cb,random,10,0.12337141721196457,0.2851964723166112
x_cb,random,11,0.10973827390355285,0.2348211688817103
x_cb,random,12,0.1851015296811633,0.47226571981865373
x_cb,random,13,0.0815001063885509,0.21140517492991656
x_cb,random,14,0.09360777655567772,0.39828016935202587
x_cb,random,15,0.12359018410067102,0.20228520268594974
x_cb,random,16,0.14684403350417388,0.2526207876249246
x_cb,random,17,0.09411646894563652,0.2459693147809737
x_cb,random,18,0.10349701678123567,0.2899659376093951
x_cb,random,19,0.17418205963992936,0.28371706803955454
x_cb,random,20,0.11045677335447986,0.1981904752745571
x_cb,random,21,0.12643282449250517,0.45890182110465655
x_cb,random,22,0.11843130219640313,0.3024763516175956
x_cb,random,23,0.1150916810770082,0.35033258558440517
x_cb,random,24,0.06870941042155587,0.15185074618557542
x_cb,random,25,0.22310651163143672,0.40961587485443407
x_cb,random,26,0.16527970120556726,0.31468102434643525
x_cb,random,27,0.19623343017123357,0.17913324120824944
x_cb,random,28,0.21195644678330233,0.27441643326168
x_cb,random,29,0.1036301236764102,0.326284152426585
x_cb,bayes,0,0.11126872980774388,0.331500595963141
x_cb,bayes,1,0.31989847411083144,0.6725127891390383
x_cb,bayes,2,0.14574150599773583,0.36210758878164345
x_cb,bayes,3,0.22701601546266562,0.32660160729829746
x_cb,bayes,4,0.12448573478166301,0.4635958877444816
x_cb,bayes,5,0.11963083549443562,0.23416682794408206
x_cb,bayes,6,0.12186244243440436,0.29343340760970954
x_cb,bayes,7,0.10136864246251337,0.35398410730673846
x_cb,bayes,8,0.17028023461242395,0.47094325350971766
x_cb,bayes,9,0.11439552224346748,0.18309617271177303
x_cb,bayes,10,0.10891721784884402,0.2462736387285365
x_cb,bayes,11,0.1108910809802912,0.22101454384218944
x_cb,bayes,12,0.1936307152673667,0.4396815176463217
x_cb,bayes,13,0.07677061811477635,0.2335801323809238
x_cb,bayes,14,0.07947965094827013,0.3987146528490554
x_cb,bayes,15,0.11847313412359872,0.21244905448182386
x_cb,bayes,16,0.17463934337771614,0.41297441575301735
x_cb,bayes,17,0.14271664153703267,0.28196330234629224
x_cb,bayes,18,0.09827709074320816,0.31923277502611297
x_cb,bayes,19,0.17581241848279047,0.329872641511995
x_cb,bayes,20,0.10313068822856804,0.1848049771211523
x_cb,bayes,21,0.14137166211340335,0.4853892717296118
x_cb,bayes,22,0.12566466845727822,0.2003522797929212
x_cb,bayes,23,0.12599356045810345,0.3137586611220064
x_cb,bayes,24,0.08320486823477746,0.16996991695019875
x_cb,bayes,25,0.21589688336091006,0.4613597799748705
x_cb,bayes,26,0.16687444778513805,0.281263185799239
x_cb,bayes,27,0.19123885505480398,0.28859841563598376
x_cb,bayes,28,0.2153198593497005,0.2792843795515694
x_cb,bayes,29,0.09440213449705744,0.37868950781730965
