iteration,score,best_so_far
0,1.362129089145853,1.362129089145853
1,1.2919775481726663,1.2919775481726663
2,1.3394121941314427,1.2919775481726663
3,1.3570206914546785,1.2919775481726663
4,1.3254188285755808,1.2919775481726663
5,1.364021259718028,1.2919775481726663
6,1.3162986252279083,1.2919775481726663
7,1.3462496297320292,1.2919775481726663
8,1.3491625858132832,1.2919775481726663
9,1.3589704438974317,1.2919775481726663
10,1.339441432552053,1.2919775481726663
11,1.3383056545286272,1.2919775481726663
12,1.3825539014413348,1.2919775481726663
13,1.362440091218508,1.2919775481726663
14,1.2948447547441702,1.2919775481726663
15,1.3399635071977773,1.2919775481726663
16,1.328463443439787,1.2919775481726663
17,1.3158132709976267,1.2919775481726663
18,1.288749465541575,1.288749465541575
19,1.3347215380021291,1.288749465541575
20,1.3527178602380445,1.288749465541575
21,1.344636519860299,1.288749465541575
22,1.291458504038621,1.288749465541575
23,1.406911920484432,1.288749465541575
24,1.3361312965448657,1.288749465541575
25,1.33723780979033,1.288749465541575
26,1.3560189339981534,1.288749465541575
27,1.3225542631768823,1.288749465541575
28,1.3348242760317477,1.288749465541575
29,1.390082990723162,1.288749465541575
30,1.3355963918792575,1.288749465541575
31,1.3526807917434722,1.288749465541575
32,1.290046487952351,1.288749465541575
33,1.308016401772496,1.288749465541575
34,1.3559424321013163,1.288749465541575
35,1.3510044787843931,1.288749465541575
36,1.351236685673333,1.288749465541575
37,1.3401970230103926,1.288749465541575
38,1.3400322029983398,1.288749465541575
39,1.3434032921189212,1.288749465541575
40,1.3476235222557191,1.288749465541575
41,1.335247873850481,1.288749465541575
42,1.3432726451923065,1.288749465541575
43,1.3290208192633006,1.288749465541575
44,1.3421537828908434,1.288749465541575
45,1.3571712719235236,1.288749465541575
46,1.3455246777171883,1.288749465541575
47,1.3628933118012005,1.288749465541575
48,1.3037777342283563,1.288749465541575
49,1.3557909115927587,1.288749465541575
