learner,tuner,rep,pehe,pehe_plug
x_cb,grid,0,0.10514211867354706,0.3293424209000374
x_cb,grid,1,0.3382529173183055,0.5948709176805186
x_cb,grid,2,0.10674475414845856,0.2746342337759848
x_cb,grid,3,0.2556039929286056,0.35336677580780834
x_cb,grid,4,0.09974673365280191,0.3585654148019088
x_cb,grid,5,0.11769872812013853,0.3543410806519641
x_cb,grid,6,0.11944625446332721,0.305850986920672
x_cb,grid,7,0.09390045019028309,0.313319479512508
x_cb,grid,8,0.15734514146912,0.49279359375996934
x_cb,grid,9,0.11603578432669315,0.22133151791495861
x_cb,grid,10,0.1022877795582111,0.2624848089047271
x_cb,grid,11,0.10989233705015594,0.23388906049026412
x_cb,grid,12,0.1934949866379514,0.4005078870817517
x_cb,grid,13,0.07444587168264756,0.21469022308085695
x_cb,grid,14,0.07844158700993423,0.36285512937543535
x_cb,grid,15,0.11794590630677973,0.2348045983064715
x_cb,grid,16,0.16214540352136117,0.3376821725606539
x_cb,grid,17,0.1055758871429955,0.2206122386451339
x_cb,grid,18,0.09126714971918228,0.2825545757631076
x_cb,grid,19,0.1703783458074086,0.35275111366401074
x_cb,grid,20,0.1051752242335097,0.19025748588914923
x_cb,grid,21,0.12698636064013807,0.47068428368762205
x_cb,grid,22,0.11483125205984487,0.23789277431016695
x_cb,grid,23,0.13707021655592716,0.3637066003816247
x_cb,grid,24,0.07278971158982729,0.1657868830913431
x_cb,grid,25,0.20540698268833626,0.4036824115036177
x_cb,grid,26,0.14739815156331798,0.28113336280055307
x_cb,grid,27,0.1908259736044149,0.2560041386794419
x_cb,grid,28,0.1991318213290075,0.27518950897556504
x_cb,grid,29,0.08933635163900046,0.35008526920961924
x_cb,random,0,0.12749225030294206,0.2819485728174726
x_cb,random,1,0.35733753242196586,0.6528462580651855
x_cb,random,2,0.1720271466813259,0.397771752596212
x_cb,random,3,0.28488815760137143,0.46365189726976214
x_cb,random,4,0.1476817645296373,0.550354261954755
x_cb,random,5,0.14251098194346945,0.43503245732634777
x_cb,random,6,0.1494622844497764,0.42283360054703406
x_cb,random,7,0.13189845651200474,0.417864016810012
x_cb,random,8,0.16968318976312832,0.6063730913334384
x_cb,random,9,0.1319351865506102,0.24625465526938684
x_cb,random,10,0.1457502009899176,0.36735607543270565
x_cb,random,11,0.14305443818423755,0.3620473074012551
x_cb,random,12,0.19431574526633869,0.5695987505638407
x_cb,random,13,0.1281543675142467,0.29354768438795
x_cb,random,14,0.09726877477123093,0.4748060388156686
x_cb,random,15,0.19009753448308203,0.20045844651276598
x_cb,random,16,0.2217880942205888,0.5364216282987219
x_cb,random,17,0.15833769383139185,0.36988335606974465
x_cb,random,18,0.12619671285940995,0.4116241759642048
x_cb,random,19,0.17774194612174798,0.4456873109753976
x_cb,random,20,0.13630257559657252,0.26525065085273947
x_cb,random,21,0.1772124000039556,0.6329226594798024
x_cb,random,22,0.13461057425814413,0.35980730624783397
x_cb,random,23,0.1748912544102626,0.5209074786183776
x_cb,random,24,0.10336272858535185,0.2547315585841685
x_cb,random,25,0.22448415521157733,0.34288450705877366
x_cb,random,26,0.17949064770438122,0.3802597122196371
x_cb,random,27,0.2160732179875686,0.38527154411409636
x_cb,random,28,0.2317685477662283,0.3736457073929963
x_cb,random,29,0.1468723929091451,0.531493131323069
x_cb,bayes,0,0.10514211867354706,0.3293424209000374
x_cb,bayes,1,0.3382529173183055,0.5948709176805186
x_cb,bayes,2,0.11447728668180716,0.30440088961536593
x_cb,bayes,3,0.24514343731203422,0.36044178862417764
x_cb,bayes,4,0.10206291845771322,0.3723150384929137
x_cb,bayes,5,0.11769872812013853,0.3543410806519641
x_cb,bayes,6,0.11874639904616957,0.3195696605247493
x_cb,bayes,7,0.09577303635246621,0.3193166099098508
x_cb,bayes,8,0.15771719018881106,0.4927633435738907
x_cb,bayes,9,0.12135298655384932,0.23104666238451785
x_cb,bayes,10,0.1022877795582111,0.2624848089047271
x_cb,bayes,11,0.10989233705015594,0.23388906049026412
x_cb,bayes,12,0.1934949866379514,0.4005078870817517
x_cb,bayes,13,0.07645235281024068,0.21737029354252535
x_cb,bayes,14,0.07844158700993423,0.36285512937543535
x_cb,bayes,15,0.1271887838853209,0.24448498492266055
x_cb,bayes,16,0.16214540352136117,0.3376821725606539
x_cb,bayes,17,0.10508829326610594,0.2491851230971035
x_cb,bayes,18,0.09001161485356013,0.3131213941590761
x_cb,bayes,19,0.1703783458074086,0.35275111366401074
x_cb,bayes,20,0.1051752242335097,0.19025748588914923
x_cb,bayes,21,0.13304066626289457,0.47582797130174415
x_cb,bayes,22,0.11587867253303553,0.2373902704797842
x_cb,bayes,23,0.1351202897504715,0.37087082676819
x_cb,bayes,24,0.06913642836548795,0.17007556229400608
x_cb,bayes,25,0.20540698268833626,0.4036824115036177
x_cb,bayes,26,0.14858564089060883,0.28885389621228325
x_cb,bayes,27,0.1908259736044149,0.2560041386794419
x_cb,bayes,28,0.1991318213290075,0.27518950897556504
x_cb,bayes,29,0.08933635163900046,0.35008526920961924
