learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_cb,random,0.12953722088171424,0.0019427314906486557,0.3250314930557331,0.008666134061469136
x_cb,bayes,0.1311215967447621,0.00225297842845692,0.34627975593809623,0.009242844089286651
