learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_cb,grid,0.11986470372194295,0.0018793903489085595,0.3313161952996276,0.00525216961901812
x_cb,random,0.18766266163104758,0.002690669972830694,0.43664929747757786,0.011026988963275525
x_cb,bayes,0.11867688869404835,0.0015776655801578803,0.3366882930720293,0.005216261101886787
