iter,params,score,pred_mu,pred_std
0,"{'models__learning_rate': 0.1302171277662968, 'models__depth': np.int64(6), 'models__iterations': np.int64(72), 'models__l2_leaf_reg': np.int64(5)}",1.185122359229629,,
1,"{'models__learning_rate': 0.06021712776629678, 'models__depth': np.int64(9), 'models__iterations': np.int64(197), 'models__l2_leaf_reg': np.int64(10)}",1.2648176779067606,1.2648176777802786,1.0000000413701846e-05
2,"{'models__learning_rate': 0.09521712776629676, 'models__depth': np.int64(7), 'models__iterations': np.int64(259), 'models__l2_leaf_reg': np.int64(7)}",1.1989211820146397,1.1989211818947476,1.0000000413701846e-05
3,"{'models__learning_rate': 0.025217127766296775, 'models__depth': np.int64(4), 'models__iterations': np.int64(134), 'models__l2_leaf_reg': np.int64(3)}",1.2287962959195242,1.2287962957966447,1.0000000413701846e-05
4,"{'models__learning_rate': 0.04271712776629678, 'models__depth': np.int64(8), 'models__iterations': np.int64(228), 'models__l2_leaf_reg': np.int64(6)}",1.2153521241767693,1.215352124055234,1.0000000413701846e-05
5,"{'models__learning_rate': 0.11271712776629676, 'models__depth': np.int64(5), 'models__iterations': np.int64(103), 'models__l2_leaf_reg': np.int64(2)}",1.165824222922159,1.1658242228055766,1.0000000413701846e-05
6,"{'models__learning_rate': 0.07771712776629677, 'models__depth': np.int64(6), 'models__iterations': np.int64(166), 'models__l2_leaf_reg': np.int64(9)}",1.1750360773156439,1.17503607719814,1.0000000413701846e-05
7,"{'models__learning_rate': 0.14771712776629678, 'models__depth': np.int64(10), 'models__iterations': np.int64(291), 'models__l2_leaf_reg': np.int64(4)}",1.3007119927411166,1.3007119926110455,1.0000000413701846e-05
8,"{'models__learning_rate': 0.016467127766296778, 'models__depth': np.int64(8), 'models__iterations': np.int64(150), 'models__l2_leaf_reg': np.int64(2)}",1.3197237449002606,1.3197237447682884,1.0000000413701846e-05
9,"{'models__learning_rate': 0.08646712776629677, 'models__depth': np.int64(4), 'models__iterations': np.int64(275), 'models__l2_leaf_reg': np.int64(7)}",1.174054031629222,1.1740540315118169,1.0000000413701846e-05
10,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(298), 'models__l2_leaf_reg': np.int64(6)}",1.225792385142274,1.2257923850196948,1.0000000413701846e-05
11,"{'models__learning_rate': 0.15, 'models__depth': np.int64(5), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10)}",1.209132876646691,1.2091328765257787,9.999989311465896e-06
12,"{'models__learning_rate': 0.09496340773006065, 'models__depth': np.int64(5), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10)}",1.241036898127921,1.2410368980038171,1.0000000413701846e-05
13,"{'models__learning_rate': 0.013563521131194344, 'models__depth': np.int64(5), 'models__iterations': np.int64(284), 'models__l2_leaf_reg': np.int64(1)}",1.1957409947408373,1.1957409946212632,1.0000000413701846e-05
14,"{'models__learning_rate': 0.14034418926225348, 'models__depth': np.int64(5), 'models__iterations': np.int64(292), 'models__l2_leaf_reg': np.int64(6)}",1.2120803595975633,1.2120803594763556,9.999994862585412e-06
15,"{'models__learning_rate': 0.1434419139052389, 'models__depth': np.int64(6), 'models__iterations': np.int64(279), 'models__l2_leaf_reg': np.int64(1)}",1.2468737693463432,1.246873769221656,1.0000005964815199e-05
16,"{'models__learning_rate': 0.13776856262459072, 'models__depth': np.int64(3), 'models__iterations': np.int64(83), 'models__l2_leaf_reg': np.int64(1)}",1.1229655835373302,1.1229655834250338,1.0000000413701846e-05
17,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(152), 'models__l2_leaf_reg': np.int64(10)}",1.182651224650752,1.182651224532487,1.0000000413701846e-05
18,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(65), 'models__l2_leaf_reg': np.int64(1)}",1.1463920420019573,1.146392041887318,1.0000000413701846e-05
19,"{'models__learning_rate': 0.08939097348453012, 'models__depth': np.int64(3), 'models__iterations': np.int64(175), 'models__l2_leaf_reg': np.int64(1)}",1.1498581757816424,1.1498581756666566,1.0000000413701846e-05
20,"{'models__learning_rate': 0.13597445742102193, 'models__depth': np.int64(3), 'models__iterations': np.int64(116), 'models__l2_leaf_reg': np.int64(1)}",1.1617033240932193,1.1617033239770491,1.0000000413701846e-05
21,"{'models__learning_rate': 0.06449452312463715, 'models__depth': np.int64(3), 'models__iterations': np.int64(212), 'models__l2_leaf_reg': np.int64(10)}",1.1540771273903163,1.1540771272749086,1.0000000413701846e-05
22,"{'models__learning_rate': 0.01, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10)}",1.2981359850851288,1.2981359849694472,1.0000005964815199e-05
23,"{'models__learning_rate': 0.09145404865690492, 'models__depth': np.int64(3), 'models__iterations': np.int64(159), 'models__l2_leaf_reg': np.int64(10)}",1.1564874992648377,1.156487499149189,1.0000000413701846e-05
24,"{'models__learning_rate': 0.12153089721895678, 'models__depth': np.int64(3), 'models__iterations': np.int64(82), 'models__l2_leaf_reg': np.int64(3)}",1.141485960992998,1.1414859608873542,1.0000005964815199e-05
25,"{'models__learning_rate': 0.15, 'models__depth': np.int64(4), 'models__iterations': np.int64(89), 'models__l2_leaf_reg': np.int64(8)}",1.1599351871839323,1.1599351870679389,1.0000000413701846e-05
26,"{'models__learning_rate': 0.15, 'models__depth': np.int64(10), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(3)}",1.3186413793688778,1.3186413792370135,1.0000000413701846e-05
27,"{'models__learning_rate': 0.07070600570726392, 'models__depth': np.int64(5), 'models__iterations': np.int64(217), 'models__l2_leaf_reg': np.int64(1)}",1.17698724886867,1.1769872487509712,1.0000000413701846e-05
28,"{'models__learning_rate': 0.01, 'models__depth': np.int64(10), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.3482883506104157,1.3482883504755867,1.0000000413701846e-05
29,"{'models__learning_rate': 0.1125926604452314, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(1)}",1.1710893320044322,1.1710893318873232,1.0000000413701846e-05
30,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(5)}",1.1727662677892123,1.172766267671975,9.999994862585412e-06
31,"{'models__learning_rate': 0.15, 'models__depth': np.int64(4), 'models__iterations': np.int64(221), 'models__l2_leaf_reg': np.int64(8)}",1.188336484952945,1.1883364848341111,1.0000000413701846e-05
32,"{'models__learning_rate': 0.15, 'models__depth': np.int64(4), 'models__iterations': np.int64(100), 'models__l2_leaf_reg': np.int64(1)}",1.1805196659544095,1.1805196658368315,1.0000000413701846e-05
33,"{'models__learning_rate': 0.01, 'models__depth': np.int64(3), 'models__iterations': np.int64(184), 'models__l2_leaf_reg': np.int64(10)}",1.388284130898013,1.3882841307591844,1.0000000413701846e-05
34,"{'models__learning_rate': 0.04549362400006686, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.1379302052455824,1.1379302051317894,9.999989311465896e-06
35,"{'models__learning_rate': 0.055591184425666094, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(5)}",1.1467324720558667,1.1467324719505454,1.0000000413701846e-05
36,"{'models__learning_rate': 0.050864036873510356, 'models__depth': np.int64(3), 'models__iterations': np.int64(219), 'models__l2_leaf_reg': np.int64(1)}",1.1440288308866273,1.144028830774342,1.0000000413701846e-05
37,"{'models__learning_rate': 0.03793107871499513, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.1420279740229928,1.1420279668009385,9.999994862585412e-06
38,"{'models__learning_rate': 0.07031001721154548, 'models__depth': np.int64(3), 'models__iterations': np.int64(186), 'models__l2_leaf_reg': np.int64(5)}",1.1499310398159746,1.1499310397009814,9.999994862585412e-06
39,"{'models__learning_rate': 0.11458573753114869, 'models__depth': np.int64(3), 'models__iterations': np.int64(208), 'models__l2_leaf_reg': np.int64(10)}",1.1531694464506996,1.1531694463354214,9.999994862585412e-06
40,"{'models__learning_rate': 0.07298333928487341, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10)}",1.159763209006157,1.1597632124690804,1.0000000413701846e-05
41,"{'models__learning_rate': 0.11859618928056308, 'models__depth': np.int64(3), 'models__iterations': np.int64(143), 'models__l2_leaf_reg': np.int64(5)}",1.1378295902172735,1.1378295901034907,1.0000000413701846e-05
42,"{'models__learning_rate': 0.06498787130331105, 'models__depth': np.int64(3), 'models__iterations': np.int64(92), 'models__l2_leaf_reg': np.int64(1)}",1.1819718840018176,1.1819718838836206,1.0000000413701846e-05
43,"{'models__learning_rate': 0.04390837699114954, 'models__depth': np.int64(3), 'models__iterations': np.int64(250), 'models__l2_leaf_reg': np.int64(1)}",1.1375439248423118,1.1375439247285575,1.0000000413701846e-05
44,"{'models__learning_rate': 0.045321201167481395, 'models__depth': np.int64(5), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.1659796734995054,1.16597967339642,1.0000000413701846e-05
45,"{'models__learning_rate': 0.10429902085945245, 'models__depth': np.int64(3), 'models__iterations': np.int64(178), 'models__l2_leaf_reg': np.int64(5)}",1.153000318744797,1.1530003186294975,1.0000000413701846e-05
46,"{'models__learning_rate': 0.0423020088621549, 'models__depth': np.int64(3), 'models__iterations': np.int64(247), 'models__l2_leaf_reg': np.int64(1)}",1.1368566407524352,1.1368566406399991,1.0000005964815199e-05
47,"{'models__learning_rate': 0.1268200644723471, 'models__depth': np.int64(6), 'models__iterations': np.int64(165), 'models__l2_leaf_reg': np.int64(10)}",1.2026614748266355,1.202661474737512,1.0000005964815199e-05
48,"{'models__learning_rate': 0.06603053723144696, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.163852823649899,1.16383066328126,9.997035678866116e-06
49,"{'models__learning_rate': 0.026246056681880327, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.1499087890879587,1.1504496987909079,9.779726429517246e-06
50,"{'models__learning_rate': 0.05222061813009147, 'models__depth': np.int64(3), 'models__iterations': np.int64(250), 'models__l2_leaf_reg': np.int64(4)}",1.1483794460758519,1.1483794459622636,1.0000005964815199e-05
51,"{'models__learning_rate': 0.12692878561108342, 'models__depth': np.int64(3), 'models__iterations': np.int64(113), 'models__l2_leaf_reg': np.int64(5)}",1.1488015745631441,1.148801574448265,9.999983760343299e-06
52,"{'models__learning_rate': 0.043287231502343655, 'models__depth': np.int64(3), 'models__iterations': np.int64(248), 'models__l2_leaf_reg': np.int64(1)}",1.1447223840804253,1.1447223840299843,9.999994862585412e-06
53,"{'models__learning_rate': 0.03821880932684397, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(1)}",1.144915664399498,1.1414712369441986,5.5596809526713285e-06
54,"{'models__learning_rate': 0.05949125102969378, 'models__depth': np.int64(5), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10)}",1.1563830537245618,1.156383054673805,1.0000000413701846e-05
55,"{'models__learning_rate': 0.0450852113415897, 'models__depth': np.int64(3), 'models__iterations': np.int64(244), 'models__l2_leaf_reg': np.int64(1)}",1.137075962049604,1.137075961936802,9.999989311465896e-06
56,"{'models__learning_rate': 0.044785534163903545, 'models__depth': np.int64(3), 'models__iterations': np.int64(245), 'models__l2_leaf_reg': np.int64(1)}",1.1349707576373989,1.1349707575820236,1.0000000413701846e-05
57,"{'models__learning_rate': 0.1342573059967393, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(1)}",1.1602634922511037,1.1602634944996773,9.999994862585412e-06
58,"{'models__learning_rate': 0.12032335196976887, 'models__depth': np.int64(3), 'models__iterations': np.int64(200), 'models__l2_leaf_reg': np.int64(1)}",1.1855504702332245,1.1855504701146695,1.0000000413701846e-05
