iter,params,score,pred_mu,pred_std
0,"{'models__learning_rate': 0.1302171277662968, 'models__depth': np.int64(6), 'models__iterations': np.int64(72), 'models__l2_leaf_reg': np.int64(5)}",1.186993209983757,,
1,"{'models__learning_rate': 0.06021712776629678, 'models__depth': np.int64(9), 'models__iterations': np.int64(197), 'models__l2_leaf_reg': np.int64(10)}",1.2830965190495445,1.2830965189212347,1.0000000413701846e-05
2,"{'models__learning_rate': 0.09521712776629676, 'models__depth': np.int64(7), 'models__iterations': np.int64(259), 'models__l2_leaf_reg': np.int64(7)}",1.203536034934581,1.2035360348142274,1.0000000413701846e-05
3,"{'models__learning_rate': 0.025217127766296775, 'models__depth': np.int64(4), 'models__iterations': np.int64(134), 'models__l2_leaf_reg': np.int64(3)}",1.185240067860728,1.1852400677422041,1.0000000413701846e-05
4,"{'models__learning_rate': 0.04271712776629678, 'models__depth': np.int64(8), 'models__iterations': np.int64(228), 'models__l2_leaf_reg': np.int64(6)}",1.2216386944417046,1.2216386943195405,1.0000000413701846e-05
5,"{'models__learning_rate': 0.11271712776629676, 'models__depth': np.int64(5), 'models__iterations': np.int64(103), 'models__l2_leaf_reg': np.int64(2)}",1.168453634940158,1.1684536348233128,1.0000000413701846e-05
6,"{'models__learning_rate': 0.07771712776629677, 'models__depth': np.int64(6), 'models__iterations': np.int64(166), 'models__l2_leaf_reg': np.int64(9)}",1.1546979764287222,1.1546979763132523,1.0000000413701846e-05
7,"{'models__learning_rate': 0.14771712776629678, 'models__depth': np.int64(10), 'models__iterations': np.int64(291), 'models__l2_leaf_reg': np.int64(4)}",1.3495862339106004,1.3495862337756417,1.0000000413701846e-05
8,"{'models__learning_rate': 0.016467127766296778, 'models__depth': np.int64(8), 'models__iterations': np.int64(150), 'models__l2_leaf_reg': np.int64(2)}",1.3482485472339942,1.3482485470991692,1.0000000413701846e-05
9,"{'models__learning_rate': 0.08646712776629677, 'models__depth': np.int64(4), 'models__iterations': np.int64(275), 'models__l2_leaf_reg': np.int64(7)}",1.1869471429661729,1.186947142847478,1.0000000413701846e-05
10,"{'models__learning_rate': 0.15, 'models__depth': np.int64(5), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10)}",1.1709695913737193,1.1709695912566223,1.0000000413701846e-05
11,"{'models__learning_rate': 0.01, 'models__depth': np.int64(6), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10)}",1.3198649202342156,1.3198649201022292,1.0000000413701846e-05
12,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(168), 'models__l2_leaf_reg': np.int64(2)}",1.2507623152641776,1.2507623151391012,1.0000000413701846e-05
13,"{'models__learning_rate': 0.08696810203403006, 'models__depth': np.int64(5), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(2)}",1.1933770786694733,1.1933770785501354,1.0000000413701846e-05
14,"{'models__learning_rate': 0.048510194822770615, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10)}",1.3124257920115212,1.3124257918939128,9.999994862585412e-06
15,"{'models__learning_rate': 0.07379985953887301, 'models__depth': np.int64(4), 'models__iterations': np.int64(278), 'models__l2_leaf_reg': np.int64(2)}",1.206209758283543,1.2062097581629223,9.999994862585412e-06
16,"{'models__learning_rate': 0.07923295549679958, 'models__depth': np.int64(7), 'models__iterations': np.int64(262), 'models__l2_leaf_reg': np.int64(6)}",1.2086177328683196,1.2086177327482635,1.0000000413701846e-05
17,"{'models__learning_rate': 0.13698241733191857, 'models__depth': np.int64(6), 'models__iterations': np.int64(149), 'models__l2_leaf_reg': np.int64(10)}",1.1857770477793521,1.1857770476607745,1.0000000413701846e-05
18,"{'models__learning_rate': 0.126937220421969, 'models__depth': np.int64(4), 'models__iterations': np.int64(228), 'models__l2_leaf_reg': np.int64(10)}",1.1997023957794333,1.1997023956594635,9.999983760343299e-06
19,"{'models__learning_rate': 0.08940144894681878, 'models__depth': np.int64(6), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10)}",1.1751301577744306,1.1751301600112782,1.0000000413701846e-05
