learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_rf,grid,0.1368050277479126,0.002013330768862361,0.360268745145435,0.01733167178537802
x_rf,random,0.13336464263472098,0.001716413016405606,0.35617514020952,0.018453391810448094
x_rf,bayes,0.13213190480905046,0.002069483317261268,0.3545346843614473,0.017289836407541656
