learner,tuner,rep,pehe,pehe_plug
x_rf,grid,0,0.0924046363455791,0.2552615921095343
x_rf,grid,1,0.16164402042141365,0.5351469521313486
x_rf,grid,2,0.17551125357735775,0.5584860321494535
x_rf,grid,3,0.21610507756463487,0.29807757770473964
x_rf,grid,4,0.08515379936927614,0.22656288073644845
x_rf,random,0,0.08046827691544314,0.22310310025481558
x_rf,random,1,0.16332506156399287,0.5391854732398874
x_rf,random,2,0.1722867474187397,0.5520535325592193
x_rf,random,3,0.221046457154621,0.2908496926539652
x_rf,random,4,0.08365453875194254,0.226410434765903
x_rf,bayes,0,0.09060495497887246,0.24941303509907542
x_rf,bayes,1,0.16554301319062306,0.5474330404096045
x_rf,bayes,2,0.17989465425647988,0.5574374389213363
x_rf,bayes,3,0.2161016749108585,0.30568670819457294
x_rf,bayes,4,0.08552747015009636,0.2292568590397638
