iter,params,score,pred_mu,pred_std
0,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(8), 'models__min_samples_split': np.int64(4), 'models__max_features': 0.5171172204110936, 'models__max_leaf_nodes': np.int64(32), 'models__bootstrap': np.True_}",1.3237143204758597,,
1,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(17), 'models__min_samples_split': np.int64(13), 'models__max_features': 0.9671172204110937, 'models__max_leaf_nodes': np.int64(8), 'models__bootstrap': np.False_}",1.5757669133151284,1.5757669131575518,1.0000000413701846e-05
2,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(13), 'models__min_samples_split': np.int64(17), 'models__max_features': 0.7421172204110936, 'models__max_leaf_nodes': np.int64(20), 'models__bootstrap': np.True_}",1.3365938482900068,1.3365938481563475,1.0000000413701846e-05
3,"{'models__max_depth': np.int64(4), 'models__min_samples_leaf': np.int64(3), 'models__min_samples_split': np.int64(8), 'models__max_features': 0.2921172204110938, 'models__max_leaf_nodes': np.int64(44), 'models__bootstrap': np.False_}",1.4197615177898149,1.4197615176478386,1.0000000413701846e-05
4,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(15), 'models__min_samples_split': np.int64(15), 'models__max_features': 0.6296172204110937, 'models__max_leaf_nodes': np.int64(26), 'models__bootstrap': np.True_}",1.3513324011444998,1.3513324010093666,1.0000000413701846e-05
5,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(6), 'models__min_samples_split': np.int64(6), 'models__max_features': 0.1796172204110938, 'models__max_leaf_nodes': np.int64(2), 'models__bootstrap': np.False_}",1.9357294078391487,1.9357294076455756,1.0000000413701846e-05
6,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(10), 'models__min_samples_split': np.int64(10), 'models__max_features': 0.8546172204110937, 'models__max_leaf_nodes': np.int64(38), 'models__bootstrap': np.False_}",1.4868038087598847,1.4868038086112045,1.0000000413701846e-05
7,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(20), 'models__min_samples_split': np.int64(19), 'models__max_features': 0.4046172204110938, 'models__max_leaf_nodes': np.int64(14), 'models__bootstrap': np.True_}",1.3974526583305338,1.3974526581907887,1.0000000413701846e-05
8,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(14), 'models__min_samples_split': np.int64(9), 'models__max_features': 0.2358672204110938, 'models__max_leaf_nodes': np.int64(11), 'models__bootstrap': np.True_}",1.533031644212027,1.533031644058724,1.0000000413701846e-05
9,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(4), 'models__min_samples_split': np.int64(18), 'models__max_features': 0.6858672204110937, 'models__max_leaf_nodes': np.int64(35), 'models__bootstrap': np.False_}",1.3922399448964995,1.3922399447572753,1.0000000413701846e-05
10,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(9), 'models__min_samples_split': np.int64(2), 'models__max_features': 0.3044652178540979, 'models__max_leaf_nodes': np.int64(31), 'models__bootstrap': np.True_}",1.3916200521526398,1.391620052017268,1.0000000413701846e-05
11,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(1), 'models__min_samples_split': np.int64(2), 'models__max_features': 1.0, 'models__max_leaf_nodes': np.int64(25), 'models__bootstrap': np.True_}",1.3490695693127417,1.349069569177835,1.0000000413701846e-05
12,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(20), 'models__min_samples_split': np.int64(20), 'models__max_features': 1.0, 'models__max_leaf_nodes': np.int64(19), 'models__bootstrap': np.False_}",1.6443052567765564,1.6443052566121261,1.0000005964815199e-05
13,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(1), 'models__min_samples_split': np.int64(20), 'models__max_features': 0.6181409499272703, 'models__max_leaf_nodes': np.int64(50), 'models__bootstrap': np.True_}",1.2905396030989895,1.2905396029699354,1.0000000413701846e-05
14,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(1), 'models__min_samples_split': np.int64(20), 'models__max_features': 0.8739112525961453, 'models__max_leaf_nodes': np.int64(2), 'models__bootstrap': np.True_}",1.6758213569773168,1.6758213568097349,1.0000000413701846e-05
15,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(6), 'models__min_samples_split': np.int64(20), 'models__max_features': 1.0, 'models__max_leaf_nodes': np.int64(50), 'models__bootstrap': np.True_}",1.3125137110083351,1.3125137108770843,9.999994862585412e-06
16,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(4), 'models__min_samples_split': np.int64(14), 'models__max_features': 0.8371015358838737, 'models__max_leaf_nodes': np.int64(38), 'models__bootstrap': np.True_}",1.29842823004654,1.2984282299166974,1.0000000413701846e-05
17,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(1), 'models__min_samples_split': np.int64(2), 'models__max_features': 0.8568318062350766, 'models__max_leaf_nodes': np.int64(50), 'models__bootstrap': np.True_}",1.351463472189544,1.3514634720543974,1.0000000413701846e-05
18,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(6), 'models__min_samples_split': np.int64(20), 'models__max_features': 0.7292957490443828, 'models__max_leaf_nodes': np.int64(35), 'models__bootstrap': np.True_}",1.3027420512902566,1.3027420511599992,1.0000005964815199e-05
19,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(4), 'models__min_samples_split': np.int64(20), 'models__max_features': 0.5479086765945069, 'models__max_leaf_nodes': np.int64(50), 'models__bootstrap': np.True_}",1.300831887144508,1.3008318870301707,1.0000000413701846e-05
20,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(1), 'models__min_samples_split': np.int64(2), 'models__max_features': 0.653834625972114, 'models__max_leaf_nodes': np.int64(42), 'models__bootstrap': np.True_}",1.2650672315372582,1.2650672314107514,1.0000000413701846e-05
