learner,tuner,rep,pehe,pehe_plug
x_cb,grid,0,0.0792489085730162,0.25017139257008814
x_cb,grid,1,0.13361658217908706,0.42249474798258774
x_cb,grid,2,0.19381060981507023,0.43791235203275336
x_cb,grid,3,0.17258709509306497,0.29845068302435857
x_cb,grid,4,0.09382400407561807,0.288761706259143
x_cb,random,0,0.08179486709444236,0.2687211963968903
x_cb,random,1,0.13447522823639746,0.43670782338394953
x_cb,random,2,0.20158266069221215,0.4652073911856021
x_cb,random,3,0.16557112203976915,0.32121413768106766
x_cb,random,4,0.09718921144064269,0.31381559641076695
x_cb,bayes,0,0.09910166379952895,0.31586062686806027
x_cb,bayes,1,0.16360211708539862,0.5363428593113222
x_cb,bayes,2,0.21645670603559924,0.5577661129102758
x_cb,bayes,3,0.20749133942693954,0.36572610738662137
x_cb,bayes,4,0.1590648963225571,0.41420194867073645
