learner,tuner,rep,pehe,pehe_plug
x_rf,random,0,0.14535753939543383,0.1885059237776963
x_rf,random,1,0.3243995868099669,0.38488878201836635
x_rf,random,2,0.10625483563248127,0.1342382088032341
x_rf,random,3,0.2697410151493944,0.28781809945771464
x_rf,random,4,0.11112700273005384,0.26795251525214997
x_rf,random,5,0.12104093027662632,0.2119768810582128
x_rf,random,6,0.1395606869985263,0.29339838408209207
x_rf,random,7,0.10819603599105677,0.210105903192494
x_rf,random,8,0.1792893960717922,0.41220829249468494
x_rf,random,9,0.1069776035655139,0.17949956630792566
x_rf,random,10,0.11857158712252695,0.27533282302061685
x_rf,random,11,0.11932803001733015,0.19596678449037494
x_rf,random,12,0.20053199318847903,0.2072633749387467
x_rf,random,13,0.11501732973155562,0.15656747336020446
x_rf,random,14,0.09343318307611553,0.30035173848202934
x_rf,random,15,0.12758643835475106,0.1823398513200318
x_rf,random,16,0.15648520989260753,0.1885019231196482
x_rf,random,17,0.11068394317045724,0.20180548217796768
x_rf,random,18,0.07235466102114844,0.21553798288499235
x_rf,random,19,0.1486951470939131,0.19641400917134974
x_rf,random,20,0.12986229012465314,0.14617758145501858
x_rf,random,21,0.12974713945037167,0.4269847592413946
x_rf,random,22,0.1635488560188988,0.16446936696760117
x_rf,random,23,0.15849698706143556,0.22513167603419268
x_rf,random,24,0.08360195030685992,0.12902505227833677
x_rf,random,25,0.20625422654742345,0.2105362691649849
x_rf,random,26,0.15793313960850291,0.16513553338817374
x_rf,random,27,0.19747936670870442,0.14424159418093013
x_rf,random,28,0.24901111675409765,0.19801879617110568
x_rf,random,29,0.11970857472605653,0.21855716527996633
x_rf,bayes,0,0.14102498873508312,0.20904609294757528
x_rf,bayes,1,0.30244910544314063,0.390734543779304
x_rf,bayes,2,0.09108158126729747,0.14853342645572865
x_rf,bayes,3,0.29887367318258257,0.3112285272227019
x_rf,bayes,4,0.09175057647103577,0.1997448495525692
x_rf,bayes,5,0.12766849199925775,0.21371272526120497
x_rf,bayes,6,0.1423533042374387,0.23521283650283326
x_rf,bayes,7,0.12931279010387506,0.16123658682693598
x_rf,bayes,8,0.1895523407576301,0.4128511041888607
x_rf,bayes,9,0.12512505489565945,0.13049446585262603
x_rf,bayes,10,0.11918107567245376,0.3132588805350498
x_rf,bayes,11,0.10898935949369994,0.17776700349549174
x_rf,bayes,12,0.20426762016679959,0.2565173487623848
x_rf,bayes,13,0.13259332927957407,0.23821920774218383
x_rf,bayes,14,0.07583847835543774,0.3043671245100751
x_rf,bayes,15,0.19125256928948203,0.15857908535510798
x_rf,bayes,16,0.15510158411324876,0.21511225815563914
x_rf,bayes,17,0.14022732591880163,0.24043443045618465
x_rf,bayes,18,0.07309861688338089,0.2038394340588632
x_rf,bayes,19,0.13833654943637963,0.20619920080938725
x_rf,bayes,20,0.11538955466731424,0.12477788679727599
x_rf,bayes,21,0.13375703030288225,0.4271604367563149
x_rf,bayes,22,0.1745133141440764,0.15433649191271756
x_rf,bayes,23,0.17682268362075465,0.29154903762744344
x_rf,bayes,24,0.10149646674821029,0.176081193993294
x_rf,bayes,25,0.201128816642948,0.2417627788855715
x_rf,bayes,26,0.17272363050702852,0.131585240686336
x_rf,bayes,27,0.23306563021454854,0.18248597237473313
x_rf,bayes,28,0.2418245474376688,0.17590710582458513
x_rf,bayes,29,0.16222208709783906,0.28337212970428005
