learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_cb,grid,0.124301789079951,0.0016964251450882878,0.33206466949786034,0.008644470477699697
x_cb,random,0.19162633466469783,0.0027709215174766947,0.4314568112829832,0.012017787530759948
x_cb,bayes,0.12357490826431372,0.0015535584839229996,0.3359180596394339,0.008480429538387053
