learner,tuner,rep,pehe,pehe_plug
x_cb,grid,0,0.06054643589392936,0.22059624984462944
x_cb,grid,1,0.1301230786895309,0.4194805999419842
x_cb,grid,2,0.19932101952910963,0.4415170451057328
x_cb,grid,3,0.16439074998974762,0.30287178181470303
x_cb,grid,4,0.07114710656735915,0.24862196643020104
x_cb,grid,5,0.11663977074712661,0.38872132988999497
x_cb,grid,6,0.09371288317724186,0.3671902400924424
x_cb,grid,7,0.08641171512604026,0.280876671432091
x_cb,grid,8,0.12989366469295122,0.329780242997043
x_cb,grid,9,0.1464606128063931,0.31350582544745376
x_cb,random,0,0.12627561627936282,0.3408603452669196
x_cb,random,1,0.18868265929630224,0.5371347764941357
x_cb,random,2,0.2732795827159731,0.5323039540886181
x_cb,random,3,0.2534809205024591,0.41554273629311783
x_cb,random,4,0.16755917429868902,0.4088911634605121
x_cb,random,5,0.20408773041246536,0.5698030834505633
x_cb,random,6,0.10398056886865616,0.3446363701825929
x_cb,random,7,0.1610388727020689,0.25395754984988644
x_cb,random,8,0.19086567458157083,0.5363434098619245
x_cb,random,9,0.2073758166529284,0.4270195858275075
x_cb,bayes,0,0.06262259331226787,0.24774605056896853
x_cb,bayes,1,0.125854450251561,0.41405182940312957
x_cb,bayes,2,0.184836259968972,0.4684285130162503
x_cb,bayes,3,0.16439074998974762,0.30287178181470303
x_cb,bayes,4,0.07114710656735915,0.24862196643020104
x_cb,bayes,5,0.11663977074712661,0.38872132988999497
x_cb,bayes,6,0.09371288317724186,0.3671902400924424
x_cb,bayes,7,0.09121079542686325,0.28596515106010656
x_cb,bayes,8,0.12989366469295122,0.329780242997043
x_cb,bayes,9,0.1464606128063931,0.31350582544745376
