iteration,score,best_so_far
0,1.2687247987776562,1.2687247987776562
1,1.2579302534634145,1.2579302534634145
2,1.2629426771927745,1.2579302534634145
3,1.2163530560250801,1.2163530560250801
4,1.2435035652134745,1.2163530560250801
5,1.2698025716353418,1.2163530560250801
6,1.2578741352289726,1.2163530560250801
7,1.2513202415278883,1.2163530560250801
8,1.2514741265532245,1.2163530560250801
9,1.2140013342711993,1.2140013342711993
10,1.2243101166889523,1.2140013342711993
11,1.2223386075131024,1.2140013342711993
12,1.2784164706364383,1.2140013342711993
13,1.233671771038504,1.2140013342711993
14,1.232193994397076,1.2140013342711993
15,1.215331905162514,1.2140013342711993
16,1.2163530560250801,1.2140013342711993
17,1.2214850395465386,1.2140013342711993
18,1.2687247987776562,1.2140013342711993
19,1.2280696742584174,1.2140013342711993
20,1.225014983720272,1.2140013342711993
21,1.2568481697803777,1.2140013342711993
22,1.2629460482156087,1.2140013342711993
23,1.2393568118688794,1.2140013342711993
24,1.2336965298976164,1.2140013342711993
25,1.227389304839413,1.2140013342711993
26,1.2687247987776562,1.2140013342711993
27,1.273368193045919,1.2140013342711993
28,1.2405461675411606,1.2140013342711993
29,1.2477549920749034,1.2140013342711993
30,1.2152733621728184,1.2140013342711993
31,1.2337502048341742,1.2140013342711993
32,1.2562075197124252,1.2140013342711993
33,1.2243101166889523,1.2140013342711993
34,1.2439001763751438,1.2140013342711993
35,1.2439375699886501,1.2140013342711993
36,1.2674364253498374,1.2140013342711993
37,1.2373095293475826,1.2140013342711993
38,1.2140013342711993,1.2140013342711993
39,1.2372352473846762,1.2140013342711993
40,1.2173539581955166,1.2140013342711993
41,1.2287773153425732,1.2140013342711993
42,1.2439001763751438,1.2140013342711993
43,1.2254538774107058,1.2140013342711993
44,1.227546488169071,1.2140013342711993
45,1.2698025716353418,1.2140013342711993
46,1.235676522215642,1.2140013342711993
47,1.2251390280978747,1.2140013342711993
48,1.2391789177580979,1.2140013342711993
49,1.2477549920749034,1.2140013342711993
50,1.2818194855517637,1.2140013342711993
51,1.228742783224071,1.2140013342711993
52,1.238995319468225,1.2140013342711993
53,1.2360086970949933,1.2140013342711993
54,1.2562075197124252,1.2140013342711993
55,1.2630040024859086,1.2140013342711993
56,1.2629426771927745,1.2140013342711993
57,1.2280696742584174,1.2140013342711993
58,1.2161246158330197,1.2140013342711993
59,1.2818194855517637,1.2140013342711993
