iteration,score,best_so_far
0,1.3308943310929786,1.3308943310929786
1,1.3645578806856926,1.3308943310929786
2,1.3481206526041545,1.3308943310929786
3,1.3073011239569456,1.3073011239569456
4,1.3556239642844137,1.3073011239569456
5,1.3156011056664518,1.3073011239569456
6,1.3338170331356174,1.3073011239569456
7,1.3824274876585,1.3073011239569456
8,1.3685900119723067,1.3073011239569456
9,1.301865758058524,1.301865758058524
10,1.2903365917771883,1.2903365917771883
11,1.3490927004900815,1.2903365917771883
12,1.2938653957448982,1.2903365917771883
13,1.3522554001093752,1.2903365917771883
14,1.2883057875590145,1.2883057875590145
15,1.2840588887898001,1.2840588887898001
16,1.2902923031013283,1.2840588887898001
17,1.2869256156507356,1.2840588887898001
18,1.2896951828792316,1.2840588887898001
19,1.351763527108572,1.2840588887898001
20,1.3612155483557948,1.2840588887898001
21,1.2943822753515655,1.2840588887898001
22,1.3906478085285,1.2840588887898001
23,1.307098866811286,1.2840588887898001
24,1.3076569520487045,1.2840588887898001
25,1.3308943310929786,1.2840588887898001
26,1.3434354697652218,1.2840588887898001
27,1.307593881358119,1.2840588887898001
28,1.377070848914185,1.2840588887898001
29,1.3544187323366517,1.2840588887898001
30,1.3824274876585,1.2840588887898001
31,1.3073011239569456,1.2840588887898001
32,1.3534425951598885,1.2840588887898001
33,1.3028377141930567,1.2840588887898001
34,1.3824274876585,1.2840588887898001
35,1.3818171544348399,1.2840588887898001
36,1.2972503862011486,1.2840588887898001
37,1.3007064789979477,1.2840588887898001
38,1.329452998989682,1.2840588887898001
39,1.3561309042439256,1.2840588887898001
40,1.331477612820559,1.2840588887898001
41,1.3304916728120757,1.2840588887898001
42,1.3396913887370057,1.2840588887898001
43,1.3151470113326404,1.2840588887898001
44,1.3824274876585,1.2840588887898001
45,1.3612155483557948,1.2840588887898001
46,1.2871160900989869,1.2840588887898001
47,1.3137443640217434,1.2840588887898001
48,1.3163509407836405,1.2840588887898001
49,1.3330620200234164,1.2840588887898001
50,1.329452998989682,1.2840588887898001
51,1.3534425951598885,1.2840588887898001
52,1.3356819036238639,1.2840588887898001
53,1.3311499251631476,1.2840588887898001
54,1.3051600628058566,1.2840588887898001
55,1.320505868632236,1.2840588887898001
56,1.3612155483557948,1.2840588887898001
57,1.351763527108572,1.2840588887898001
58,1.3556239642844137,1.2840588887898001
59,1.3744756569204328,1.2840588887898001
