iter,params,score,pred_mu,pred_std
0,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(8)}",1.3167882105134139,,
1,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(17)}",1.366871128507462,1.3668711283707748,1.0000000413701846e-05
2,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(13)}",1.3374341871758642,1.3374341870421482,1.0000000413701846e-05
3,"{'models__max_depth': np.int64(4), 'models__min_samples_leaf': np.int64(3)}",1.3457551212790033,1.3457551211444279,1.0000000413701846e-05
4,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(15)}",1.351390651612583,1.3513906514902454,1.0000005964815199e-05
5,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(6)}",1.297741188596208,1.2977411884764363,9.999994862585412e-06
6,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(10)}",1.323963840241736,1.3239638401104077,1.000001151592547e-05
7,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(20)}",1.3885461481850143,1.38854614804616,1.0000000413701846e-05
8,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(14)}",1.3826429927664199,1.3826429926373662,9.999994862585412e-06
9,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(4)}",1.3061041606787518,1.3061041605580619,1.0000000413701846e-05
10,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(1)}",1.3083749970249245,1.3083749968942686,1.0000000413701846e-05
11,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(1)}",1.3025466705045112,1.3025466704238418,1.000001151592547e-05
12,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(1)}",1.3076366397001296,1.3076366395730448,1.0000000413701846e-05
13,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(4)}",1.3060605226020734,1.3060605224762132,9.999989311465896e-06
14,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(4)}",1.3049461726764022,1.3049461726345872,9.999989311465896e-06
15,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(10)}",1.3300547497796167,1.330054749695543,1.000001151592547e-05
16,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(18)}",1.404321395643174,1.4043213955038054,9.999994862585412e-06
17,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(6)}",1.2982077960703673,1.2982077959781377,1.000001151592547e-05
18,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(3)}",1.3129038581557528,1.312903858085421,1.0000000413701846e-05
19,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(5)}",1.3016337315619677,1.3016337315676392,9.999978209217621e-06
20,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(7)}",1.3125162693140286,1.3125162691923498,9.999994862585412e-06
21,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(3)}",1.3125924687161843,1.312592468666905,9.999972658088861e-06
22,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(1)}",1.3027286099734627,1.3027286098703312,9.999989311465896e-06
23,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(14)}",1.3429693149360997,1.3429693148026796,1.0000022618136768e-05
24,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(5)}",1.3018559227997557,1.301855922784937,9.999983760343299e-06
25,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(6)}",1.2982688307317634,1.2982688307754315,9.999994862585412e-06
26,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(1)}",1.395366099266876,1.3953660991374774,9.999994862585412e-06
27,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(7)}",1.309779842626873,1.3097798425927814,1.0000005964815199e-05
28,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(1)}",1.3039324363670053,1.3039324362519993,1.0000022618136768e-05
29,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(3)}",1.3144015616802582,1.314401561614696,9.999983760343299e-06
30,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(5)}",1.3023097353727893,1.3023097353524482,1.000001151592547e-05
31,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(3)}",1.3136813315485314,1.3136813315118232,1.0000000413701846e-05
32,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(11)}",1.3331781136161291,1.3331781135360097,9.999972658088861e-06
33,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(11)}",1.3275967162381666,1.3275967161077984,1.000003372033574e-05
34,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(6)}",1.383406322766194,1.383406322629461,1.0000000413701846e-05
35,"{'models__max_depth': np.int64(4), 'models__min_samples_leaf': np.int64(12)}",1.3476796434243543,1.3476796433168,9.999978209217621e-06
36,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(7)}",1.3095219347172131,1.3095219347331364,1.000001151592547e-05
37,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(7)}",1.3095219347172131,1.3095219347251743,7.0710916557435415e-06
38,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(10)}",1.3242031645580523,1.3242031644546552,9.999978209217621e-06
39,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(3)}",1.3136813315485314,1.313681331530153,7.0710367024792556e-06
40,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(15)}",1.3486488434784663,1.3486488433669885,1.0000005964815199e-05
41,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(5)}",1.3065249518208546,1.3065249517273831,1.0000005964815199e-05
42,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(6)}",1.2983023065303283,1.2983023065450188,1.0000044822522387e-05
43,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(20)}",1.3894397758094588,1.3894397756738566,9.999994862585412e-06
44,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(17)}",1.3668671639105663,1.3668671637787992,1.0000022618136768e-05
45,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(9)}",1.32472066422088,1.3247206641331515,9.999994862585412e-06
46,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(9)}",1.3849159448931723,1.3849159447619859,1.000003372033574e-05
47,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(20)}",1.4147440112193992,1.4147440111109173,1.0000000413701846e-05
48,"{'models__max_depth': np.int64(9), 'models__min_samples_leaf': np.int64(12)}",1.3311312626063692,1.3311312625320726,9.999983760343299e-06
49,"{'models__max_depth': np.int64(6), 'models__min_samples_leaf': np.int64(2)}",1.3063800437305828,1.3063800436968556,1.000001706703266e-05
50,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(8)}",1.316448577182518,1.3164485771151622,9.999983760343299e-06
51,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(19)}",1.382758542386525,1.3827585422641557,1.0000022618136768e-05
52,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(7)}",1.3096957131268043,1.3096957130496993,1.000003372033574e-05
53,"{'models__max_depth': np.int64(10), 'models__min_samples_leaf': np.int64(2)}",1.3047163310301146,1.304716331028619,1.000001151592547e-05
54,"{'models__max_depth': np.int64(3), 'models__min_samples_leaf': np.int64(11)}",1.3839381032352842,1.3839381031501325,9.99996710695702e-06
55,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(20)}",1.3885452580272524,1.3885452579383282,9.999983760343299e-06
56,"{'models__max_depth': np.int64(8), 'models__min_samples_leaf': np.int64(15)}",1.3486488434784663,1.3486488434236379,7.071083805303362e-06
57,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(8)}",1.3235346400140013,1.323534639931163,1.0000039271430604e-05
58,"{'models__max_depth': np.int64(5), 'models__min_samples_leaf': np.int64(4)}",1.319271543008206,1.3192715429508055,1.000001706703266e-05
59,"{'models__max_depth': np.int64(7), 'models__min_samples_leaf': np.int64(4)}",1.3061041606787518,1.3061041606743329,7.071068104396856e-06
