iteration,score,best_so_far
0,1.221726110465175,1.221726110465175
1,1.1081679485478124,1.1081679485478124
2,1.1833217931796483,1.1081679485478124
3,1.146761121379656,1.1081679485478124
4,1.148918797265708,1.1081679485478124
5,1.120496106009073,1.1081679485478124
6,1.1263535361161514,1.1081679485478124
7,1.115387106543123,1.1081679485478124
8,1.354835577096381,1.1081679485478124
9,1.1269566377871296,1.1081679485478124
10,1.1193683944155317,1.1081679485478124
11,1.1695302313845861,1.1081679485478124
12,1.3453157297013056,1.1081679485478124
13,1.1648736996665103,1.1081679485478124
14,1.1398079418346965,1.1081679485478124
15,1.2635453121009756,1.1081679485478124
16,1.1200841579287395,1.1081679485478124
17,1.1191745050101212,1.1081679485478124
18,1.401969977793213,1.1081679485478124
19,1.2198922245826145,1.1081679485478124
20,1.1227349700098166,1.1081679485478124
21,1.132105092082027,1.1081679485478124
22,1.228481622466802,1.1081679485478124
23,1.1401837632528244,1.1081679485478124
24,1.2235597828264968,1.1081679485478124
25,1.3671448742705232,1.1081679485478124
26,1.2142997320733226,1.1081679485478124
27,1.2179315170267588,1.1081679485478124
28,1.1372682109212924,1.1081679485478124
29,1.170948841710982,1.1081679485478124
30,1.1209467631305017,1.1081679485478124
31,1.1606131993209503,1.1081679485478124
32,1.1486469335631189,1.1081679485478124
33,1.128669954500405,1.1081679485478124
34,1.1261824794845954,1.1081679485478124
35,1.140895244639405,1.1081679485478124
36,1.1101631974466724,1.1081679485478124
37,1.2388417611736646,1.1081679485478124
38,1.1815029878683811,1.1081679485478124
39,1.21916749693845,1.1081679485478124
40,1.13655304082559,1.1081679485478124
41,1.179079985902264,1.1081679485478124
42,1.141763318231777,1.1081679485478124
43,1.1336511455758924,1.1081679485478124
44,1.1484349854112523,1.1081679485478124
45,1.1364787744747973,1.1081679485478124
46,1.174505120803827,1.1081679485478124
47,1.3352887358015664,1.1081679485478124
48,1.1868861086909288,1.1081679485478124
49,1.1205721106701807,1.1081679485478124
50,1.1264458697463844,1.1081679485478124
51,1.1753928401523204,1.1081679485478124
52,1.1690084558537064,1.1081679485478124
53,1.1869392976231508,1.1081679485478124
54,1.2346536256975567,1.1081679485478124
55,1.1429692732339518,1.1081679485478124
56,1.1515638559708974,1.1081679485478124
57,1.1656445615787332,1.1081679485478124
58,1.1238912849980165,1.1081679485478124
59,1.1822549148518924,1.1081679485478124
60,1.1487867437480341,1.1081679485478124
61,1.1437493037579933,1.1081679485478124
62,1.1526753395821092,1.1081679485478124
63,1.2191796838312872,1.1081679485478124
64,1.2171858040722865,1.1081679485478124
65,1.2216629944902657,1.1081679485478124
66,1.1870786042843877,1.1081679485478124
67,1.1659631764891574,1.1081679485478124
68,1.2414745543345471,1.1081679485478124
69,1.1346720147510552,1.1081679485478124
70,1.1589436711353904,1.1081679485478124
71,1.1303374076625106,1.1081679485478124
72,1.1278532906672134,1.1081679485478124
73,1.1640496860589489,1.1081679485478124
74,1.1511495325294623,1.1081679485478124
75,1.1567404999768829,1.1081679485478124
76,1.1971118702524064,1.1081679485478124
77,1.1735326918340088,1.1081679485478124
78,1.20857951659299,1.1081679485478124
79,1.1260475668175796,1.1081679485478124
