iter,params,score,pred_mu,pred_std
0,{'models__learning_rate': 0.1302171277662968},1.2765368564256787,,
1,{'models__learning_rate': 0.06021712776629678},1.2773573412618262,1.2773573411811354,1.0000005964815199e-05
2,{'models__learning_rate': 0.09521712776629676},1.2793230488427525,1.27932283636801,9.99932870624019e-06
3,{'models__learning_rate': 0.025217127766296775},1.2341384525836878,1.2344197565689683,9.961406753930376e-06
4,{'models__learning_rate': 0.04271712776629678},1.2534932905575098,1.2578783109784126,7.0430177201564115e-06
5,{'models__learning_rate': 0.11271712776629676},1.2884034964914448,1.2835126146674156,6.844857761341457e-06
6,{'models__learning_rate': 0.07771712776629677},1.2573073120300273,1.27358877658844,5.77809698360306e-06
7,{'models__learning_rate': 0.14771712776629678},1.2923525775871603,1.2908769063651562,9.422990551287632e-06
8,{'models__learning_rate': 0.016467127766296778},1.2180719121519985,1.2192231342196465,8.398083460988749e-06
9,{'models__learning_rate': 0.08646712776629677},1.2702552547017707,1.2741635143756866,4.6638254098809425e-06
10,{'models__learning_rate': 0.01},1.210808894441828,1.2093165088444948,7.729172126066123e-06
11,{'models__learning_rate': 0.01119665130880707},1.2056871944526473,1.2095633819699287,5.8537102278837505e-06
12,{'models__learning_rate': 0.010025082962520917},1.2075342953263506,1.2073009344749153,5.308851067653838e-06
13,{'models__learning_rate': 0.01001291007204829},1.2069090135197469,1.2071954244747758,4.691689228842116e-06
14,{'models__learning_rate': 0.010011714109484314},1.2123359015065633,1.2081209644675255,4.247706619965726e-06
15,{'models__learning_rate': 0.01493334700765837},1.2248138836972406,1.2182251513004303,3.3815131257802827e-06
16,{'models__learning_rate': 0.01000540619067289},1.20888034118657,1.2089601147454232,3.766384559832282e-06
17,{'models__learning_rate': 0.010000127439419445},1.2112727876469147,1.2092384472489357,3.525723063077704e-06
18,{'models__learning_rate': 0.010034701087678215},1.2066925834843403,1.209018412977457,3.3184621677750772e-06
19,{'models__learning_rate': 0.03210731856055719},1.241642262075545,1.2430315725505352,4.674038469211228e-06
20,{'models__learning_rate': 0.010012102746097108},1.2117453171537915,1.2092480100691319,3.1537173250157447e-06
21,{'models__learning_rate': 0.010022234385883068},1.2110193438599588,1.2094257846474648,3.005919174880096e-06
22,{'models__learning_rate': 0.01657400962830327},1.2151476989994912,1.2207536697387695,2.6625377141251937e-06
23,{'models__learning_rate': 0.010017355813755085},1.2117439562329881,1.2093171924352646,2.837116132771947e-06
24,{'models__learning_rate': 0.01689433569400595},1.2193239679694925,1.2212681658565998,2.5603560047777924e-06
25,{'models__learning_rate': 0.01000885974685229},1.2065132363139632,1.2090149410068989,2.6995788520145977e-06
26,{'models__learning_rate': 0.010019713617313724},1.2061031134996976,1.2088365443050861,2.6043163171430507e-06
27,{'models__learning_rate': 0.010002137115891093},1.214063080922454,1.2091379836201668,2.523317072075024e-06
28,{'models__learning_rate': 0.020278949143720318},1.229659325742691,1.2268158346414566,2.8417690368537914e-06
29,{'models__learning_rate': 0.010004412214853693},1.2101627486402704,1.2092646528035402,2.437353561235372e-06
30,{'models__learning_rate': 0.01000221919193806},1.214628523434379,1.2095616087317467,2.3684644554063986e-06
31,{'models__learning_rate': 0.014300699127412254},1.2159165851171805,1.2172266840934753,2.0513330563158846e-06
32,{'models__learning_rate': 0.07043545909087956},1.2568368092849498,1.2675196528434753,4.0134362774029545e-06
33,{'models__learning_rate': 0.04986772874646118},1.2555195111007087,1.2567287683486938,4.156502562623948e-06
34,{'models__learning_rate': 0.010003771582784737},1.2111950520661272,1.2097996696829796,2.2630149729930914e-06
35,{'models__learning_rate': 0.013870344412540873},1.2188087216285186,1.216479491442442,1.940815467258088e-06
36,{'models__learning_rate': 0.03566997379932555},1.2461560280691057,1.245069583877921,3.732599597910758e-06
37,{'models__learning_rate': 0.13855672135592184},1.2696267128851957,1.2816825211048126,5.37747170762378e-06
38,{'models__learning_rate': 0.023948594911549506},1.2399925427881444,1.2321781069040298,2.722817711772018e-06
39,{'models__learning_rate': 0.1220157532124909},1.293194359944566,1.2801030576229095,4.414291380777437e-06
40,{'models__learning_rate': 0.10368787774412844},1.2915537518652285,1.2796062678098679,4.2026162074652145e-06
41,{'models__learning_rate': 0.013222196432801269},1.2137191090837012,1.2154594622552395,1.8650575751040712e-06
42,{'models__learning_rate': 0.013164254562234821},1.2146192656466395,1.2153419246897101,1.8354758969338272e-06
43,{'models__learning_rate': 0.013137739883755224},1.2131135283684797,1.2152281776070595,1.8064239574303314e-06
44,{'models__learning_rate': 0.010030028812535079},1.2097425470287992,1.2101026754826307,2.07979324122425e-06
45,{'models__learning_rate': 0.010001780732858961},1.2120929202148563,1.2101398222148418,2.040479940344737e-06
46,{'models__learning_rate': 0.013071353904982298},1.2152482135539873,1.2151768254116178,1.7196482339105189e-06
47,{'models__learning_rate': 0.028716572045850652},1.2354718453369877,1.2368155717849731,2.9387606037676207e-06
48,{'models__learning_rate': 0.01951127761549671},1.2280916356328675,1.224947702139616,1.992859704968995e-06
49,{'models__learning_rate': 0.012853811926414863},1.2155461477834566,1.2148977853357792,1.676893817977333e-06
