iter,params,score,pred_mu,pred_std
0,{'models__learning_rate': 0.1302171277662968},1.2277188294467951,,
1,{'models__learning_rate': 0.06021712776629678},1.1843157411586496,1.1843157419851362,1.0000005964815199e-05
2,{'models__learning_rate': 0.09521712776629676},1.1881273055092463,1.1881297877116594,9.99932870624019e-06
3,{'models__learning_rate': 0.025217127766296775},1.1658945529127418,1.1662822258658707,9.961406753930376e-06
4,{'models__learning_rate': 0.04271712776629678},1.1734378047825578,1.17610190436244,7.0430177201564115e-06
5,{'models__learning_rate': 0.11271712776629676},1.1865541361218297,1.19522425532341,6.844857761341457e-06
6,{'models__learning_rate': 0.07771712776629677},1.1928904181590425,1.1846626996994019,5.77809698360306e-06
7,{'models__learning_rate': 0.14771712776629678},1.2070676024611655,1.2142874747514725,9.422990551287632e-06
8,{'models__learning_rate': 0.016467127766296778},1.143571469547961,1.1491480842232704,8.398083460988749e-06
9,{'models__learning_rate': 0.08646712776629677},1.1877690701837242,1.1911154426634312,4.6638254098809425e-06
10,{'models__learning_rate': 0.01},1.1421371931929072,1.1416236776858568,7.729172126066123e-06
11,{'models__learning_rate': 0.012954677285024176},1.1377276859455632,1.1431733444333076,5.489455111719728e-06
12,{'models__learning_rate': 0.010025082962520917},1.1402221779277941,1.1393199991434813,5.445849486949611e-06
13,{'models__learning_rate': 0.01287783570135444},1.1328827542251814,1.1415076851844788,4.2250639037351175e-06
14,{'models__learning_rate': 0.033971107277109634},1.1721895032677838,1.1674871519207954,4.806854539737634e-06
15,{'models__learning_rate': 0.010016078182507616},1.136160099707164,1.1369367241859436,4.449288112438465e-06
16,{'models__learning_rate': 0.016070694066772626},1.1411544340832296,1.1458682417869568,3.256747555991095e-06
17,{'models__learning_rate': 0.051084105210579954},1.1866021409838823,1.1810716316103935,4.571257564925627e-06
18,{'models__learning_rate': 0.10436712443997506},1.1844404488220972,1.1928560584783554,4.74114580402044e-06
19,{'models__learning_rate': 0.010020163734197876},1.1391426375093383,1.1362785995006561,3.904715587527437e-06
20,{'models__learning_rate': 0.06853743787214524},1.188221823457025,1.1873677987605333,3.761414379806238e-06
21,{'models__learning_rate': 0.012521674198427035},1.1400659882151227,1.140660502947867,3.20747278362405e-06
22,{'models__learning_rate': 0.018415997253537614},1.1506350163244725,1.150215858593583,2.7957255079251904e-06
23,{'models__learning_rate': 0.011785470727987217},1.134988031626616,1.138978786766529,3.0892698396191144e-06
24,{'models__learning_rate': 0.010056182413821464},1.137783491477986,1.1360160782933235,3.2613804914060205e-06
25,{'models__learning_rate': 0.012136516750215175},1.140938851667438,1.1398752685636282,2.7595727514433957e-06
26,{'models__learning_rate': 0.010019713617313724},1.138540672772896,1.136270821094513,3.003462022347598e-06
27,{'models__learning_rate': 0.12028699612470527},1.187514810826533,1.1956648975610733,4.4282029205462615e-06
28,{'models__learning_rate': 0.012427564895772042},1.1362171493838185,1.1402596235275269,2.5188031829066076e-06
29,{'models__learning_rate': 0.1401927279032594},1.2095428301095197,1.2085813004523516,5.421883281013368e-06
30,{'models__learning_rate': 0.02058423129843332},1.1491098768582413,1.1532137766480446,2.5984480650111814e-06
31,{'models__learning_rate': 0.014493872520058505},1.141384892806281,1.1435651779174805,2.2610517428386997e-06
32,{'models__learning_rate': 0.010029549884621155},1.1383197063265194,1.1357475817203522,2.7261795559804426e-06
33,{'models__learning_rate': 0.02909192386798068},1.1609292833298064,1.1636393554508686,3.2587412067916785e-06
34,{'models__learning_rate': 0.012165889446926814},1.134322149457293,1.1393385753035545,2.3008184252603837e-06
35,{'models__learning_rate': 0.014691399927239371},1.1393944323897942,1.1435043141245842,2.0642814762324144e-06
36,{'models__learning_rate': 0.012198221894239405},1.1354002706639588,1.1390235722064972,2.1973276751072753e-06
37,{'models__learning_rate': 0.010002516480254235},1.1407637581844166,1.1353452876210213,2.4824860497879503e-06
38,{'models__learning_rate': 0.03813483778749331},1.1659806032632996,1.171287253499031,3.550418598080236e-06
39,{'models__learning_rate': 0.01503533746505648},1.139611886609394,1.1438206359744072,1.9173921152815202e-06
40,{'models__learning_rate': 0.012350005008757752},1.1400958441949107,1.1394258365035057,2.0378121113851334e-06
41,{'models__learning_rate': 0.012303201460037863},1.1368561279291773,1.1392464525997639,2.0015870719662285e-06
42,{'models__learning_rate': 0.012310197398906122},1.1412832544053124,1.1393363177776337,1.962008229667451e-06
43,{'models__learning_rate': 0.012240604529997253},1.1387495932732434,1.139200379140675,1.9323307368096502e-06
44,{'models__learning_rate': 0.020625232312643717},1.1539303552332718,1.1522015780210495,2.1129195031100167e-06
45,{'models__learning_rate': 0.010001780732858961},1.142227510405809,1.1356366574764252,2.2110531578038585e-06
46,{'models__learning_rate': 0.14999868834857533},1.2132269722024718,1.2159295082092285,6.525288075075802e-06
47,{'models__learning_rate': 0.016231069097628236},1.1427557834986108,1.1457825303077698,1.729465770300943e-06
48,{'models__learning_rate': 0.012417571736010964},1.1368845931139855,1.1396487168967724,1.8071306059427189e-06
49,{'models__learning_rate': 0.04612121778107231},1.1807578394759235,1.1771405935287476,3.393688346114591e-06
