iteration,score,best_so_far
0,1.2253840930831492,1.2253840930831492
1,1.1922471119051758,1.1922471119051758
2,1.2018233265139704,1.1922471119051758
3,1.179649799598297,1.179649799598297
4,1.1991860952768894,1.179649799598297
5,1.2194926303262432,1.179649799598297
6,1.1951488255413103,1.179649799598297
7,1.2282091920093265,1.179649799598297
8,1.1616251134429516,1.1616251134429516
9,1.1906682641246347,1.1616251134429516
10,1.1508504237177275,1.1508504237177275
11,1.1485769276674291,1.1485769276674291
12,1.1484442306814306,1.1484442306814306
13,1.149016037281934,1.1484442306814306
14,1.1476446398878746,1.1476446398878746
15,1.1510993712672866,1.1476446398878746
16,1.151097995043488,1.1476446398878746
17,1.153228451770519,1.1476446398878746
18,1.151249864974836,1.1476446398878746
19,1.1485395137646908,1.1476446398878746
20,1.1496779254591192,1.1476446398878746
21,1.1539134306098962,1.1476446398878746
22,1.1574303801316146,1.1476446398878746
23,1.1480880375294467,1.1476446398878746
24,1.1532400704939134,1.1476446398878746
25,1.1489251105132552,1.1476446398878746
26,1.157271415448129,1.1476446398878746
27,1.149597800170867,1.1476446398878746
28,1.1917839932667924,1.1476446398878746
29,1.2063135065761232,1.1476446398878746
30,1.1901047168643692,1.1476446398878746
31,1.2077113967916944,1.1476446398878746
32,1.2293422317155953,1.1476446398878746
33,1.1596555781543145,1.1476446398878746
34,1.1590795798328415,1.1476446398878746
35,1.1511319084133476,1.1476446398878746
36,1.1558757855011965,1.1476446398878746
37,1.165850769344862,1.1476446398878746
38,1.1483047877875048,1.1476446398878746
39,1.1478260264033882,1.1476446398878746
40,1.1589798651395824,1.1476446398878746
41,1.1498607157087308,1.1476446398878746
42,1.2289422564856654,1.1476446398878746
43,1.148769244437722,1.1476446398878746
44,1.152625920031009,1.1476446398878746
45,1.1501268605501058,1.1476446398878746
46,1.1690870801515232,1.1476446398878746
47,1.1489173225367788,1.1476446398878746
48,1.1513173418772988,1.1476446398878746
49,1.1472233421068336,1.1472233421068336
