learner,tuner,rep,pehe,pehe_plug
x_rf,grid,0,0.14905881700030021,0.012078237169271571
x_rf,grid,1,0.22928776356701497,0.01136578600411296
x_rf,grid,2,0.18899257041562365,0.01465471440850807
x_rf,grid,3,0.19030609144712415,0.009151040216751269
x_rf,grid,4,0.08642817996577254,0.0066775180689011655
x_rf,random,0,0.1614048471713404,0.01391175981618149
x_rf,random,1,0.2501901743797679,0.017041943682567614
x_rf,random,2,0.20884251373350873,0.015933430791860083
x_rf,random,3,0.205451985576032,0.01033644151400539
x_rf,random,4,0.1140034291623243,0.008974823206724018
x_rf,bayes,0,0.15631335087011194,0.012821101964779867
x_rf,bayes,1,0.22727129935783774,0.01183079874040821
x_rf,bayes,2,0.18597309247903315,0.015008014326080215
x_rf,bayes,3,0.19749752827701916,0.009449974147176795
x_rf,bayes,4,0.10108798602289895,0.008560861558293515
x_cb,grid,0,0.2732139522931101,0.04050863798329353
x_cb,grid,1,0.37462566372163814,0.05469502457542861
x_cb,grid,2,0.3817725103656129,0.0403349381285745
x_cb,grid,3,0.36539906131067906,0.037440223945695184
x_cb,grid,4,0.2828785406938739,0.03841960225126415
x_cb,random,0,0.20221765512104747,0.025690827072572277
x_cb,random,1,0.39819727622344314,0.0347217984957272
x_cb,random,2,0.3935115877752454,0.0368824387349245
x_cb,random,3,0.3839134851862084,0.036250450601630416
x_cb,random,4,0.23070977534969195,0.03680794292241055
x_cb,bayes,0,0.25872059692776495,0.041034078774295796
x_cb,bayes,1,0.36936050398286135,0.038627845523913115
x_cb,bayes,2,0.3350447314531409,0.04758270562045473
x_cb,bayes,3,0.33764353508743417,0.03549435825055173
x_cb,bayes,4,0.32399478508695595,0.04180901161861243
