learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_cb,grid,0.12476850720816057,0.0013823300335505657,0.3460411991454683,0.004221318062044527
x_cb,random,0.13000117664601213,0.0012700566059849587,0.37001389654660477,0.0044541153494734856
x_cb,bayes,0.17098548886107767,0.0010712763887949324,0.4651548583860666,0.007350738240861752
