iteration,score,best_so_far
0,1.2543727818138324,1.2543727818138324
1,1.2479701139564803,1.2479701139564803
2,1.221280373229306,1.221280373229306
3,1.1710965801855224,1.1710965801855224
4,1.2185623316229965,1.1710965801855224
5,1.229762413581473,1.1710965801855224
6,1.2025170350957852,1.1710965801855224
7,1.3088469304537906,1.1710965801855224
8,1.2079486094517071,1.1710965801855224
9,1.2187932291605132,1.1710965801855224
10,1.1447972505975987,1.1447972505975987
11,1.1572493901981524,1.1447972505975987
12,1.1442497504186915,1.1442497504186915
13,1.2704589866069398,1.1442497504186915
14,1.1429748638814239,1.1429748638814239
15,1.2784242982250735,1.1429748638814239
16,1.1402772317570562,1.1402772317570562
17,1.140194837130086,1.140194837130086
18,1.1438586060682965,1.140194837130086
19,1.2871931318936474,1.140194837130086
20,1.2081107366297115,1.140194837130086
21,1.1441508122224846,1.140194837130086
22,1.2596479931722266,1.140194837130086
23,1.1826593874821296,1.140194837130086
24,1.1498227306517308,1.140194837130086
25,1.1441033578042699,1.140194837130086
26,1.1441396710247977,1.140194837130086
27,1.1417102362905842,1.140194837130086
28,1.1438037683281301,1.140194837130086
29,1.1413798328095612,1.140194837130086
30,1.156208612076126,1.140194837130086
31,1.1480282907500043,1.140194837130086
32,1.2429796889394975,1.140194837130086
33,1.1743892985588618,1.140194837130086
34,1.2214222189161688,1.140194837130086
35,1.200968172187599,1.140194837130086
36,1.265547709088742,1.140194837130086
37,1.1634772975335588,1.140194837130086
38,1.2183189400441403,1.140194837130086
39,1.2130689842685298,1.140194837130086
40,1.2969398422502074,1.140194837130086
41,1.176525400632226,1.140194837130086
42,1.2399503911336387,1.140194837130086
43,1.1932534572481022,1.140194837130086
44,1.2215906015136975,1.140194837130086
45,1.204368250021308,1.140194837130086
46,1.2280887024877458,1.140194837130086
47,1.1905685297211424,1.140194837130086
48,1.217526386745515,1.140194837130086
49,1.2308129566450738,1.140194837130086
50,1.239996872745279,1.140194837130086
51,1.2563125376796707,1.140194837130086
52,1.2743300086551435,1.140194837130086
53,1.141316745658654,1.140194837130086
54,1.1444559067757145,1.140194837130086
55,1.1439992976748974,1.140194837130086
56,1.1407052137714702,1.140194837130086
57,1.1451488195857158,1.140194837130086
58,1.144561045654162,1.140194837130086
59,1.145650652056706,1.140194837130086
