learner,tuner,rep,pehe,pehe_plug
x_cb,bayes,0,0.0680645830475932,0.2083555358829863
x_cb,bayes,1,0.1330046375778296,0.3148645017521828
x_cb,bayes,2,0.1917945229908332,0.3333142544179127
x_cb,bayes,3,0.1587177752211656,0.2430704258062845
x_cb,bayes,4,0.0880520898150503,0.1924926609457829
x_cb,bayes,5,0.0680645830475932,0.2083555358829863
x_cb,bayes,6,0.1330046375778296,0.3148645017521828
x_cb,bayes,7,0.1917945229908332,0.3333142544179127
x_cb,bayes,8,0.1587177752211656,0.2430704258062845
x_cb,bayes,9,0.0880520898150503,0.1924926609457829
x_cb,bayes,10,0.1303060196712265,0.430231580398056
x_cb,bayes,11,0.0910587260413831,0.3139869588428773
x_cb,bayes,12,0.1142306263365278,0.3847913640507314
x_cb,bayes,13,0.1675178277824775,0.3615442245499171
x_cb,bayes,14,0.1630587350153835,0.2997457315378689
x_cb,bayes,15,0.0680645830475932,0.2083555358829863
x_cb,bayes,16,0.1330046375778296,0.3148645017521828
x_cb,bayes,17,0.1917945229908332,0.3333142544179127
x_cb,bayes,18,0.1587177752211656,0.2430704258062845
x_cb,bayes,19,0.0880520898150503,0.1924926609457829
x_cb,bayes,20,0.1303060196712265,0.430231580398056
x_cb,bayes,21,0.0910587260413831,0.3139869588428773
x_cb,bayes,22,0.1142306263365278,0.3847913640507314
x_cb,bayes,23,0.1675178277824775,0.3615442245499171
x_cb,bayes,24,0.1630587350153835,0.2997457315378689
x_cb,bayes,25,0.137981016250451,0.4365111449040109
x_cb,bayes,26,0.1610922304672234,0.4852821099621748
x_cb,bayes,27,0.3209288385668123,0.4725706670602759
x_cb,bayes,28,0.1429668343172426,0.3693051402973974
x_cb,bayes,29,0.1441306378306894,0.3223890958259852
x_cb,bayes,30,0.1397333515527464,0.2513911146098825
x_cb,bayes,31,0.1392627011507968,0.2451965402754081
x_cb,bayes,32,0.1045166801828699,0.3921440276227264
x_cb,bayes,33,0.192430563732828,0.2446646063276908
x_cb,bayes,34,0.1025445648272906,0.2049960248497808
x_cb,random,0,0.0650714483887562,0.2244656055842576
x_cb,random,1,0.1125656139721332,0.4228458995431334
x_cb,random,2,0.1990719338315187,0.4498788113342912
x_cb,random,3,0.1370523575661175,0.3456759913443103
x_cb,random,4,0.0883310597670281,0.33984283984456
x_cb,random,5,0.0650714483887562,0.2244656055842576
x_cb,random,6,0.1125656139721332,0.4228458995431334
x_cb,random,7,0.1990719338315187,0.4498788113342912
x_cb,random,8,0.1370523575661175,0.3456759913443103
x_cb,random,9,0.0883310597670281,0.33984283984456
x_cb,random,10,0.1477885076014472,0.4982201383465423
x_cb,random,11,0.1188585760094285,0.422118158655276
x_cb,random,12,0.1326645045396687,0.2663099154450655
x_cb,random,13,0.1422223364859088,0.3791477330865667
x_cb,random,14,0.1629343409220162,0.3644801060200772
x_cb,random,15,0.0650714483887562,0.2244656055842576
x_cb,random,16,0.1125656139721332,0.4228458995431334
x_cb,random,17,0.1990719338315187,0.4498788113342912
x_cb,random,18,0.1370523575661175,0.3456759913443103
x_cb,random,19,0.0883310597670281,0.33984283984456
x_cb,random,20,0.1477885076014472,0.4982201383465423
x_cb,random,21,0.1188585760094285,0.422118158655276
x_cb,random,22,0.1326645045396687,0.2663099154450655
x_cb,random,23,0.1422223364859088,0.3791477330865667
x_cb,random,24,0.1629343409220162,0.3644801060200772
x_cb,random,25,0.1188157987230602,0.4338385081879201
x_cb,random,26,0.191033824960176,0.2263448784532649
x_cb,random,27,0.2882058355576621,0.4785620533241916
x_cb,random,28,0.1261639056441451,0.3872970642326437
x_cb,random,29,0.1635575021659379,0.4313181206664939
x_cb,random,30,0.1827974931035702,0.4468147984432907
x_cb,random,31,0.157404347267886,0.2788899125888485
x_cb,random,32,0.1084955116074951,0.4216541127609481
x_cb,random,33,0.1146000044463015,0.3047575186857629
x_cb,random,34,0.1172587911044377,0.2509253344659586
