iter,params,score,pred_mu,pred_std
0,{'models__learning_rate': 0.1302171277662968},1.229016009430228,,
1,{'models__learning_rate': 0.06021712776629678},1.2109455226061003,1.2109455229142632,1.0000005964815199e-05
2,{'models__learning_rate': 0.09521712776629676},1.221022689671625,1.2210226503128183,9.99932870624019e-06
3,{'models__learning_rate': 0.025217127766296775},1.1849434476269962,1.1850503697060049,9.961406753930376e-06
4,{'models__learning_rate': 0.04271712776629678},1.1988990897536096,1.1996672507375479,7.0430177201564115e-06
5,{'models__learning_rate': 0.11271712776629676},1.2213617363650284,1.2233664244413376,6.844857761341457e-06
6,{'models__learning_rate': 0.07771712776629677},1.2259278585519624,1.2193502113223076,5.77809698360306e-06
7,{'models__learning_rate': 0.14771712776629678},1.2415543617355531,1.2404766324907541,9.422990551287632e-06
8,{'models__learning_rate': 0.016467127766296778},1.161890380096995,1.164156213402748,8.398083460988749e-06
9,{'models__learning_rate': 0.08646712776629677},1.2051475741283815,1.2174672931432724,4.6638254098809425e-06
10,{'models__learning_rate': 0.01},1.1513839863129764,1.151325352722779,7.729172126066123e-06
11,{'models__learning_rate': 0.07462484589431131},1.2095871827367153,1.2147796601057053,4.246111963714597e-06
12,{'models__learning_rate': 0.07236885194220213},1.2034188793152052,1.2126021087169647,3.9750505850080215e-06
13,{'models__learning_rate': 0.12541678120824587},1.2100231898542726,1.2212945371866226,4.951526043989837e-06
14,{'models__learning_rate': 0.06916618643578323},1.2230679351733402,1.2136255353689194,3.815264748108955e-06
15,{'models__learning_rate': 0.06219426993440825},1.2164940341887858,1.2127270996570587,3.896119396116138e-06
16,{'models__learning_rate': 0.1340274716066583},1.2447202514378983,1.230386197566986,4.631697038907767e-06
17,{'models__learning_rate': 0.06441310053084687},1.2056673764201518,1.2120341882109642,3.5191198861059327e-06
18,{'models__learning_rate': 0.06912612638522167},1.2096889641521409,1.2128141820430756,3.1482736657799535e-06
19,{'models__learning_rate': 0.1016244157138958},1.2278492429479195,1.2184218764305115,4.144639522421124e-06
20,{'models__learning_rate': 0.05320838091586852},1.2009818149976603,1.206055261194706,3.7154873374964667e-06
21,{'models__learning_rate': 0.0349656884177168},1.190035709602493,1.1910776272416115,3.907827747447299e-06
22,{'models__learning_rate': 0.060682526316498925},1.2295778925053311,1.2114515900611877,3.027925487798041e-06
23,{'models__learning_rate': 0.052981962100902565},1.1925803119309286,1.206203669309616,3.1774608044220958e-06
24,{'models__learning_rate': 0.010844373836541686},1.1538938041657538,1.153540188446641,5.786583488320172e-06
25,{'models__learning_rate': 0.08126508644515545},1.2218054511045437,1.2164176851511002,2.8496303701907235e-06
26,{'models__learning_rate': 0.05130056702457228},1.1843633517235612,1.2033412158489227,3.0709409731181628e-06
27,{'models__learning_rate': 0.09182596339285602},1.2101595307559714,1.217408075928688,3.253882741685734e-06
28,{'models__learning_rate': 0.12379388947464398},1.2328086436545957,1.2269801497459412,3.700681707194116e-06
29,{'models__learning_rate': 0.039666485600464985},1.1973818017322013,1.194324392825365,3.189927602610976e-06
30,{'models__learning_rate': 0.08350795786743101},1.2167504496247925,1.2161269634962082,2.660973582442021e-06
31,{'models__learning_rate': 0.12589124623426082},1.2224764040487426,1.227220356464386,3.464944554533879e-06
32,{'models__learning_rate': 0.1274682618387619},1.2285134470002916,1.2280555721372366,3.3178599060336794e-06
33,{'models__learning_rate': 0.09248273053914068},1.2129738141987836,1.2173479050397873,2.858926705477145e-06
34,{'models__learning_rate': 0.1027098486194709},1.2404746288209765,1.2212806046009064,3.0257981050577966e-06
35,{'models__learning_rate': 0.10242393450918393},1.2126492527873391,1.2204993516206741,2.891170896436737e-06
36,{'models__learning_rate': 0.1096942997402715},1.221144970846572,1.222164211794734,2.8560321399143056e-06
37,{'models__learning_rate': 0.04092344019936749},1.1986674371191157,1.1956076361238956,2.956575888487588e-06
38,{'models__learning_rate': 0.0822288006053333},1.21063018764736,1.2158513218164444,2.2409533255485197e-06
39,{'models__learning_rate': 0.1350424309563551},1.2192492655320109,1.230866715312004,3.74881943215662e-06
40,{'models__learning_rate': 0.04660172090468741},1.1822310442439166,1.1988366544246674,2.7439791418130986e-06
41,{'models__learning_rate': 0.04401191885615087},1.180321661249302,1.1955736875534058,2.6904540691588767e-06
42,{'models__learning_rate': 0.019193969329872648},1.1651072601662997,1.1670918352901936,3.657453513225568e-06
43,{'models__learning_rate': 0.010030865725596477},1.1501627067805862,1.151723951101303,4.905345933184869e-06
44,{'models__learning_rate': 0.010026186863177956},1.1502646456043213,1.151434039697051,4.404874993931611e-06
45,{'models__learning_rate': 0.0175626460489507},1.1719370629117778,1.1648437231779099,3.0231367714204214e-06
46,{'models__learning_rate': 0.010002470808624294},1.1518352936195286,1.1522188019007444,3.905582694032986e-06
47,{'models__learning_rate': 0.010016257907086004},1.1495603259648561,1.1518886089324951,3.635593235645302e-06
48,{'models__learning_rate': 0.010019330883141924},1.1469642654595475,1.1513188183307648,3.4163004147863657e-06
49,{'models__learning_rate': 0.010001484547268314},1.1524804857247701,1.1514111161231995,3.2356113916245105e-06
