iter,params,score,pred_mu,pred_std
0,{'models__learning_rate': 0.1302171277662968},1.2685255453496582,,
1,{'models__learning_rate': 0.06021712776629678},1.2403223439688749,1.2403223444823581,1.0000005964815199e-05
2,{'models__learning_rate': 0.09521712776629676},1.2484980528355685,1.2484989447566477,9.99932870624019e-06
3,{'models__learning_rate': 0.025217127766296775},1.1994763956425472,1.199819388333708,9.961406753930376e-06
4,{'models__learning_rate': 0.04271712776629678},1.2121175419878985,1.2188924849033356,7.0430177201564115e-06
5,{'models__learning_rate': 0.11271712776629676},1.2713477970753844,1.2645226418972015,6.844857761341457e-06
6,{'models__learning_rate': 0.07771712776629677},1.25983026950421,1.2507759183645248,5.77809698360306e-06
7,{'models__learning_rate': 0.14771712776629678},1.2997173413266898,1.2962133511900902,9.422990551287632e-06
8,{'models__learning_rate': 0.016467127766296778},1.1860072037282523,1.1834430061280727,8.398083460988749e-06
9,{'models__learning_rate': 0.08646712776629677},1.2459835824818206,1.2512113079428673,4.6638254098809425e-06
10,{'models__learning_rate': 0.01},1.1772087766276946,1.1746012307703495,7.729172126066123e-06
11,{'models__learning_rate': 0.07462484589431131},1.2412008106270815,1.2442315928637981,4.246111963714597e-06
12,{'models__learning_rate': 0.07236885194220213},1.2320889274772513,1.2412448972463608,3.9750505850080215e-06
13,{'models__learning_rate': 0.12541678120824587},1.2782792699300494,1.274524264037609,4.951526043989837e-06
14,{'models__learning_rate': 0.06916618643578323},1.2330029346611202,1.2383435890078545,3.815264748108955e-06
15,{'models__learning_rate': 0.06219426993440825},1.2291851131319216,1.2329494655132294,3.896119396116138e-06
16,{'models__learning_rate': 0.1340274716066583},1.2753700043971175,1.2808492183685303,4.631697038907767e-06
17,{'models__learning_rate': 0.06441310053084687},1.2314899684912899,1.2342663705348969,3.5191198861059327e-06
18,{'models__learning_rate': 0.06912612638522167},1.2268165380562392,1.2363983243703842,3.1482736657799535e-06
19,{'models__learning_rate': 0.1016244157138958},1.2560620422741504,1.2566540353000164,4.144639522421124e-06
20,{'models__learning_rate': 0.05320838091586852},1.211608594847279,1.2230188697576523,3.7154873374964667e-06
21,{'models__learning_rate': 0.0349656884177168},1.2182202358887475,1.2083200812339783,3.907827747447299e-06
22,{'models__learning_rate': 0.01000615774588707},1.1758816444291422,1.177520640194416,5.961116367693e-06
23,{'models__learning_rate': 0.010017355813755085},1.1753589430173061,1.1769666261970997,5.118218083985912e-06
24,{'models__learning_rate': 0.010056182413821464},1.1726085718029995,1.1761112064123154,4.548931833098131e-06
25,{'models__learning_rate': 0.01000885974685229},1.1735486353352174,1.175609227269888,4.149003499807873e-06
26,{'models__learning_rate': 0.010019713617313724},1.175424349434125,1.1755967575591058,3.83041007721514e-06
27,{'models__learning_rate': 0.010002137115891093},1.1712585886539661,1.1750168204307556,3.5797694425389843e-06
28,{'models__learning_rate': 0.010014758611082149},1.175851917726274,1.1751292739063501,3.3684041094799943e-06
29,{'models__learning_rate': 0.010004412214853693},1.1782400436236322,1.1754317544400692,3.1936494614510196e-06
30,{'models__learning_rate': 0.01000221919193806},1.1715150125132274,1.1750659421086311,3.042647812866177e-06
31,{'models__learning_rate': 0.010001331696467828},1.1712492392821878,1.1747413873672485,2.910975306568489e-06
32,{'models__learning_rate': 0.010029549884621155},1.1745126990704515,1.1747654462233186,2.7912543950004804e-06
33,{'models__learning_rate': 0.010004989663279083},1.1759326954089608,1.174813324585557,2.691650495847554e-06
34,{'models__learning_rate': 0.010003771582784737},1.179264226944498,1.1751121282577515,2.5993024523242487e-06
35,{'models__learning_rate': 0.01000474108652951},1.1786022560463716,1.1753344498574734,2.5155393404707477e-06
36,{'models__learning_rate': 0.010004326677342872},1.1779990247658443,1.1754925064742565,2.4396072615096346e-06
37,{'models__learning_rate': 0.010002516480254235},1.1726256531385777,1.1753285564482212,2.3703153035868597e-06
38,{'models__learning_rate': 0.010013639151715867},1.1771333192355085,1.1754411906003952,2.305157140079809e-06
39,{'models__learning_rate': 0.010014308135953305},1.1754070078013819,1.1754404185921885,2.2461492583539723e-06
40,{'models__learning_rate': 0.010003787286208122},1.1792642575839631,1.175608403980732,2.1926996671778155e-06
41,{'models__learning_rate': 0.010010524266197399},1.1722056550488735,1.175462581217289,2.1410796087440874e-06
42,{'models__learning_rate': 0.010000466307292802},1.1754434986247324,1.1754466151396628,2.0946602095133757e-06
43,{'models__learning_rate': 0.010021912355872577},1.1730015591220375,1.1753765642642975,2.0480560561997085e-06
44,{'models__learning_rate': 0.010030028812535079},1.1742808509944116,1.1753446515649557,2.0055767295760443e-06
45,{'models__learning_rate': 0.010001780732858961},1.1749708142255015,1.1752871023491025,1.9692661133060895e-06
46,{'models__learning_rate': 0.010002470808624294},1.1731752678921719,1.1752094738185406,1.932014707783623e-06
47,{'models__learning_rate': 0.010016257907086004},1.175773685969106,1.1752508878707886,1.895612787860902e-06
48,{'models__learning_rate': 0.010019330883141924},1.1745820799519675,1.1752323172986507,1.8621980607380828e-06
49,{'models__learning_rate': 0.010001484547268314},1.1748529830179442,1.1751922476105392,1.8323278769829749e-06
