iter,params,score,pred_mu,pred_std
0,{'models__learning_rate': 0.1302171277662968},1.3162755479316144,,
1,{'models__learning_rate': 0.06021712776629678},1.2930501994266808,1.2930501998359354,1.0000005964815199e-05
2,{'models__learning_rate': 0.09521712776629676},1.2886554396041978,1.2886576790006075,9.99932870624019e-06
3,{'models__learning_rate': 0.025217127766296775},1.275211743788467,1.2756289695389569,9.961406753930376e-06
4,{'models__learning_rate': 0.04271712776629678},1.2953663223468312,1.2920768931508064,7.0430177201564115e-06
5,{'models__learning_rate': 0.11271712776629676},1.298736301447734,1.2967785075306892,6.844857761341457e-06
6,{'models__learning_rate': 0.07771712776629677},1.2927332938693674,1.2923146379180253,5.77809698360306e-06
7,{'models__learning_rate': 0.14771712776629678},1.3174461231012577,1.3218120411038399,9.422990551287632e-06
8,{'models__learning_rate': 0.016467127766296778},1.2516266886155236,1.257509671151638,8.398083460988749e-06
9,{'models__learning_rate': 0.08646712776629677},1.2846993053329339,1.2934766560792923,4.6638254098809425e-06
10,{'models__learning_rate': 0.01},1.2507872395117463,1.2487987838685513,7.729172126066123e-06
11,{'models__learning_rate': 0.07462484589431131},1.28685493136073,1.2923207953572273,4.246111963714597e-06
12,{'models__learning_rate': 0.07236885194220213},1.303884673905259,1.2941177040338516,3.9750505850080215e-06
13,{'models__learning_rate': 0.12541678120824587},1.3031292507582546,1.3018599692732096,4.951526043989837e-06
14,{'models__learning_rate': 0.06916618643578323},1.2985128925916265,1.2946880012750626,3.815264748108955e-06
15,{'models__learning_rate': 0.06219426993440825},1.2996371222230698,1.2949897646903992,3.896119396116138e-06
16,{'models__learning_rate': 0.1340274716066583},1.3188139119380056,1.3103037625551224,4.631697038907767e-06
17,{'models__learning_rate': 0.06441310053084687},1.3007373980110433,1.2956940084695816,3.5191198861059327e-06
18,{'models__learning_rate': 0.06912612638522167},1.2808423862750047,1.29444220662117,3.1482736657799535e-06
19,{'models__learning_rate': 0.1016244157138958},1.2837764045362012,1.2929718047380447,4.144639522421124e-06
20,{'models__learning_rate': 0.05320838091586852},1.2887872773783402,1.2920094691216946,3.7154873374964667e-06
21,{'models__learning_rate': 0.0349656884177168},1.2906901343528139,1.2839265018701553,3.907827747447299e-06
22,{'models__learning_rate': 0.060682526316498925},1.295466411554614,1.2941658310592175,3.027925487798041e-06
23,{'models__learning_rate': 0.052981962100902565},1.2855653074194207,1.2922697067260742,3.1774608044220958e-06
24,{'models__learning_rate': 0.010844373836541686},1.248744692253054,1.2500502951443195,5.786583488320172e-06
25,{'models__learning_rate': 0.08126508644515545},1.2897269118970918,1.2927982993423939,2.8496303701907235e-06
26,{'models__learning_rate': 0.05130056702457228},1.2854673981518667,1.291176714003086,3.0709409731181628e-06
27,{'models__learning_rate': 0.09182596339285602},1.2995187517301057,1.2929534316062927,3.253882741685734e-06
28,{'models__learning_rate': 0.12379388947464398},1.2950939766621288,1.3005429059267044,3.700681707194116e-06
29,{'models__learning_rate': 0.039666485600464985},1.284319321150722,1.2858389560133219,3.189927602610976e-06
30,{'models__learning_rate': 0.08350795786743101},1.2928924511840247,1.2928632263792679,2.660973582442021e-06
31,{'models__learning_rate': 0.12589124623426082},1.3090597299263014,1.302881695330143,3.464944554533879e-06
32,{'models__learning_rate': 0.1274682618387619},1.3170631737127023,1.3054986149072647,3.3178599060336794e-06
33,{'models__learning_rate': 0.09248273053914068},1.2890127250991215,1.2931042909622192,2.858926705477145e-06
34,{'models__learning_rate': 0.1027098486194709},1.3081784891587311,1.2953542619943619,3.0257981050577966e-06
35,{'models__learning_rate': 0.10242393450918393},1.3044193193952578,1.2960663586854935,2.891170896436737e-06
36,{'models__learning_rate': 0.1096942997402715},1.2860687632308048,1.2968131303787231,2.8560321399143056e-06
37,{'models__learning_rate': 0.04092344019936749},1.2961736326361222,1.2867888659238815,2.956575888487588e-06
38,{'models__learning_rate': 0.0822288006053333},1.2924422205754162,1.2939734105020761,2.2409533255485197e-06
39,{'models__learning_rate': 0.1350424309563551},1.322688763369106,1.3140665739774704,3.74881943215662e-06
40,{'models__learning_rate': 0.04660172090468741},1.2792649869257173,1.288912832736969,2.7439791418130986e-06
41,{'models__learning_rate': 0.04401191885615087},1.2911005730903904,1.287956465035677,2.6904540691588767e-06
42,{'models__learning_rate': 0.019193969329872648},1.257854989592169,1.2638471350073814,3.657453513225568e-06
43,{'models__learning_rate': 0.010030865725596477},1.2520149012334452,1.248947836458683,4.905345933184869e-06
44,{'models__learning_rate': 0.010023834703677162},1.2481627061996972,1.2487844806164503,4.4053034481687796e-06
45,{'models__learning_rate': 0.010001780732858961},1.248746838172128,1.248742483148817,4.035381919470814e-06
46,{'models__learning_rate': 0.010002470808624294},1.2508658820772935,1.2490410320460796,3.7420610584265155e-06
47,{'models__learning_rate': 0.010016257907086004},1.2460005061996113,1.2486912608146667,3.502502010406008e-06
48,{'models__learning_rate': 0.010019330883141924},1.246288035096381,1.2484340257942677,3.3051534685698375e-06
49,{'models__learning_rate': 0.010001484547268314},1.2507346742567975,1.2486295700073242,3.1407710193672155e-06
