iter,params,score,pred_mu,pred_std
0,{'models__learning_rate': 0.1302171277662968},1.3454268920265815,,
1,{'models__learning_rate': 0.06021712776629678},1.310184025970753,1.3101840266244054,1.0000005964815199e-05
2,{'models__learning_rate': 0.09521712776629676},1.3432591070333497,1.3432571560879296,9.99932870624019e-06
3,{'models__learning_rate': 0.025217127766296775},1.2867872072948832,1.2864759708754718,9.961406753930376e-06
4,{'models__learning_rate': 0.04271712776629678},1.30686624187684,1.3013034835457802,7.0430177201564115e-06
5,{'models__learning_rate': 0.11271712776629676},1.3375930093246673,1.3426652625203133,6.844857761341457e-06
6,{'models__learning_rate': 0.07771712776629677},1.3299847965610567,1.328551109880209,5.77809698360306e-06
7,{'models__learning_rate': 0.14771712776629678},1.3599139463122605,1.357660211622715,9.422990551287632e-06
8,{'models__learning_rate': 0.016467127766296778},1.25889715988445,1.263757012784481,8.398083460988749e-06
9,{'models__learning_rate': 0.08646712776629677},1.3210428047658827,1.3300852328538895,4.6638254098809425e-06
10,{'models__learning_rate': 0.01},1.2474875451332677,1.2488016486167908,7.729172126066123e-06
11,{'models__learning_rate': 0.07462484589431131},1.3444250306507561,1.329224318265915,4.246111963714597e-06
12,{'models__learning_rate': 0.07236885194220213},1.3191186891241624,1.3268434256315231,3.9750505850080215e-06
13,{'models__learning_rate': 0.12541678120824587},1.3417447537100706,1.3435148932039738,4.951526043989837e-06
14,{'models__learning_rate': 0.06916618643578323},1.3309376112092812,1.326185904443264,3.815264748108955e-06
15,{'models__learning_rate': 0.06219426993440825},1.319028944497887,1.321935772895813,3.896119396116138e-06
16,{'models__learning_rate': 0.1340274716066583},1.3466194456014258,1.3478755708783865,4.631697038907767e-06
17,{'models__learning_rate': 0.06441310053084687},1.3316829455840458,1.3243178874254227,3.5191198861059327e-06
18,{'models__learning_rate': 0.06912612638522167},1.3306984701999485,1.3270891457796097,3.1482736657799535e-06
19,{'models__learning_rate': 0.1016244157138958},1.3486957992463076,1.3382101655006409,4.144639522421124e-06
20,{'models__learning_rate': 0.05320838091586852},1.3179589147097401,1.3168256282806396,3.7154873374964667e-06
21,{'models__learning_rate': 0.0349656884177168},1.2949738788890903,1.2959150709211826,3.907827747447299e-06
22,{'models__learning_rate': 0.060682526316498925},1.3177609103978722,1.3220746740698814,3.027925487798041e-06
23,{'models__learning_rate': 0.052981962100902565},1.322993139751142,1.3167371079325676,3.1774608044220958e-06
24,{'models__learning_rate': 0.010844373836541686},1.2470910746937693,1.2487841732800007,5.786583488320172e-06
25,{'models__learning_rate': 0.08126508644515545},1.3295148604515876,1.3325038589537144,2.8496303701907235e-06
26,{'models__learning_rate': 0.05130056702457228},1.3135476283126213,1.315033096820116,3.0709409731181628e-06
27,{'models__learning_rate': 0.09182596339285602},1.3065971380026913,1.332407534122467,3.253882741685734e-06
28,{'models__learning_rate': 0.12379388947464398},1.3507128169565539,1.3426787555217743,3.700681707194116e-06
29,{'models__learning_rate': 0.039666485600464985},1.307588413563179,1.30325498431921,3.189927602610976e-06
30,{'models__learning_rate': 0.08350795786743101},1.3317255102581735,1.3311328142881393,2.660973582442021e-06
31,{'models__learning_rate': 0.12589124623426082},1.3570903602709512,1.3452347964048386,3.464944554533879e-06
32,{'models__learning_rate': 0.1274682618387619},1.3549483874684363,1.3470963537693024,3.3178599060336794e-06
33,{'models__learning_rate': 0.09248273053914068},1.3220962629802302,1.3332939594984055,2.858926705477145e-06
34,{'models__learning_rate': 0.1027098486194709},1.3242827856789707,1.3348955065011978,3.0257981050577966e-06
35,{'models__learning_rate': 0.10242393450918393},1.3293937709455854,1.3343635201454163,2.891170896436737e-06
36,{'models__learning_rate': 0.1096942997402715},1.3398247077088765,1.3368666432797909,2.8560321399143056e-06
37,{'models__learning_rate': 0.04092344019936749},1.316839252573533,1.3059137910604477,2.956575888487588e-06
38,{'models__learning_rate': 0.0822288006053333},1.3538860621309177,1.3310984373092651,2.2409533255485197e-06
39,{'models__learning_rate': 0.1350424309563551},1.3584129207288036,1.3527247905731201,3.74881943215662e-06
40,{'models__learning_rate': 0.04660172090468741},1.2979021570122369,1.3112452030181885,2.7439791418130986e-06
41,{'models__learning_rate': 0.04401191885615087},1.3060483020508207,1.3083993420004845,2.6904540691588767e-06
42,{'models__learning_rate': 0.019193969329872648},1.2668754106014772,1.2687968164682388,3.657453513225568e-06
43,{'models__learning_rate': 0.010030865725596477},1.2450943414496702,1.2461260221898556,4.905345933184869e-06
44,{'models__learning_rate': 0.08877104875345936},1.3229548344824795,1.3319650292396545,2.3169029643826462e-06
45,{'models__learning_rate': 0.0175626460489507},1.261581765891413,1.264661230146885,3.277154623863734e-06
46,{'models__learning_rate': 0.1339129427223911},1.3569927526432322,1.3522933721542358,3.3635390090699514e-06
47,{'models__learning_rate': 0.1483824420591247},1.3841520624632888,1.3741150200366974,5.826020551367591e-06
48,{'models__learning_rate': 0.06205159308467806},1.3236676039597433,1.322749963030219,2.194243421066112e-06
49,{'models__learning_rate': 0.03883559568250049},1.3013452802271503,1.302662130445242,2.5126026759574403e-06
