iteration,score,best_so_far
0,1.3389229193928067,1.3389229193928067
1,1.2084431047924344,1.2084431047924344
2,1.2208781113210077,1.2084431047924344
3,1.2712047860196194,1.2084431047924344
4,1.215123186895946,1.2084431047924344
5,1.3389229193928067,1.2084431047924344
6,1.2208781113210077,1.2084431047924344
7,1.2084431047924344,1.2084431047924344
8,1.2123460765632867,1.2084431047924344
9,1.215123186895946,1.2084431047924344
10,1.215967592929416,1.2084431047924344
11,1.2208781113210077,1.2084431047924344
12,1.2084431047924344,1.2084431047924344
13,1.215967592929416,1.2084431047924344
14,1.2208781113210077,1.2084431047924344
15,1.2123460765632867,1.2084431047924344
16,1.215967592929416,1.2084431047924344
17,1.215967592929416,1.2084431047924344
18,1.2084431047924344,1.2084431047924344
19,1.2123460765632867,1.2084431047924344
20,1.2123460765632867,1.2084431047924344
21,1.2208781113210077,1.2084431047924344
22,1.2323418202086993,1.2084431047924344
23,1.2084431047924344,1.2084431047924344
24,1.3389229193928067,1.2084431047924344
25,1.2712047860196194,1.2084431047924344
26,1.2084431047924344,1.2084431047924344
27,1.2208781113210077,1.2084431047924344
28,1.215123186895946,1.2084431047924344
29,1.3389229193928067,1.2084431047924344
30,1.2123460765632867,1.2084431047924344
31,1.2712047860196194,1.2084431047924344
32,1.2208781113210077,1.2084431047924344
33,1.2084431047924344,1.2084431047924344
34,1.2323418202086993,1.2084431047924344
35,1.2084431047924344,1.2084431047924344
36,1.3389229193928067,1.2084431047924344
37,1.2208781113210077,1.2084431047924344
38,1.2208781113210077,1.2084431047924344
39,1.215967592929416,1.2084431047924344
40,1.2084431047924344,1.2084431047924344
41,1.2712047860196194,1.2084431047924344
42,1.2712047860196194,1.2084431047924344
43,1.2084431047924344,1.2084431047924344
44,1.215967592929416,1.2084431047924344
45,1.2123460765632867,1.2084431047924344
46,1.2712047860196194,1.2084431047924344
47,1.2712047860196194,1.2084431047924344
48,1.215123186895946,1.2084431047924344
49,1.215967592929416,1.2084431047924344
