learner,tuner,rep,pehe,pehe_plug
x_cb,grid,0,0.0792489085730162,0.25017139257008814
x_cb,grid,1,0.13361658217908706,0.42249474798258774
x_cb,grid,2,0.19381060981507023,0.43791235203275336
x_cb,grid,3,0.17258709509306497,0.29845068302435857
x_cb,grid,4,0.09382400407561807,0.288761706259143
x_cb,grid,5,0.10716153137844811,0.39087184060083496
x_cb,grid,6,0.08946731082366002,0.39667299754630403
x_cb,grid,7,0.10628399085416855,0.2962692503282615
x_cb,grid,8,0.12758020926043698,0.36965959442003266
x_cb,grid,9,0.14410483002903557,0.3091474266903195
x_cb,random,0,0.08179486709444236,0.2687211963968903
x_cb,random,1,0.13447522823639746,0.43670782338394953
x_cb,random,2,0.20158266069221215,0.4652073911856021
x_cb,random,3,0.16557112203976915,0.32121413768106766
x_cb,random,4,0.09718921144064269,0.31381559641076695
x_cb,random,5,0.116829433718388,0.42476288922047595
x_cb,random,6,0.10304696421384096,0.4287621288749293
x_cb,random,7,0.11261379742511422,0.3183448939527191
x_cb,random,8,0.1381356932801595,0.3887511737233529
x_cb,random,9,0.14877278831915453,0.33385173463629353
x_cb,bayes,0,0.09910166379952895,0.31586062686806027
x_cb,bayes,1,0.16360211708539862,0.5363428593113222
x_cb,bayes,2,0.21645670603559924,0.5577661129102758
x_cb,bayes,3,0.20749133942693954,0.36572610738662137
x_cb,bayes,4,0.1590648963225571,0.41420194867073645
x_cb,bayes,5,0.17893140765946175,0.5362346881800206
x_cb,bayes,6,0.14686910371927972,0.5618690203630038
x_cb,bayes,7,0.18074632502924884,0.43262881429021227
x_cb,bayes,8,0.1815588599870167,0.4992003129024914
x_cb,bayes,9,0.17603246954574622,0.4317180929779225
