learner,tuner,pehe_mean,pehe_std,pehe_plug_mean,pehe_plug_std,n_reps
x_cb,bayes,0.1729430794557399,0.03811366448395609,0.4472164106630765,0.09052870150174569,40
x_cb,grid,0.12992215827864848,0.04089967013532435,0.33929904289252544,0.07197025442074191,40
x_cb,random,0.1341458982634848,0.040269845280638525,0.3610179830073472,0.07336082848092101,40
