learner,tuner,rep,pehe,pehe_plug
x_cb,bayes,0,0.0626225933122678,0.2477460505689685
x_cb,bayes,1,0.125854450251561,0.4140518294031295
x_cb,bayes,2,0.184836259968972,0.4684285130162503
x_cb,bayes,3,0.1643907499897476,0.302871781814703
x_cb,bayes,4,0.0711471065673591,0.248621966430201
x_cb,bayes,5,0.0626225933122678,0.2477460505689685
x_cb,bayes,6,0.125854450251561,0.4140518294031295
x_cb,bayes,7,0.184836259968972,0.4684285130162503
x_cb,bayes,8,0.1643907499897476,0.302871781814703
x_cb,bayes,9,0.0711471065673591,0.248621966430201
x_cb,bayes,10,0.1166397707471266,0.3887213298899949
x_cb,bayes,11,0.0937128831772418,0.3671902400924424
x_cb,bayes,12,0.0912107954268632,0.2859651510601065
x_cb,bayes,13,0.1298936646929512,0.329780242997043
x_cb,bayes,14,0.1464606128063931,0.3135058254474537
x_cb,bayes,15,0.0626225933122678,0.2477460505689685
x_cb,bayes,16,0.125854450251561,0.4140518294031295
x_cb,bayes,17,0.184836259968972,0.4684285130162503
x_cb,bayes,18,0.1643907499897476,0.302871781814703
x_cb,bayes,19,0.0711471065673591,0.248621966430201
x_cb,bayes,20,0.1166397707471266,0.3887213298899949
x_cb,bayes,21,0.0937128831772418,0.3671902400924424
x_cb,bayes,22,0.0912107954268632,0.2859651510601065
x_cb,bayes,23,0.1298936646929512,0.329780242997043
x_cb,bayes,24,0.1464606128063931,0.3135058254474537
x_cb,bayes,25,0.1072594216064302,0.3493167225861497
x_cb,bayes,26,0.1554593888660433,0.5880462089176843
x_cb,bayes,27,0.2219250235434486,0.3664317805621934
x_cb,bayes,28,0.107440128888513,0.2934839104692658
x_cb,bayes,29,0.1199559536959293,0.3211454564308367
x_cb,bayes,30,0.1520021919480048,0.299873555328774
x_cb,bayes,31,0.1380399050076377,0.2058521495381415
x_cb,bayes,32,0.1067376660146018,0.4357496380040748
x_cb,bayes,33,0.0903320948065906,0.2848326159296736
x_cb,bayes,34,0.0855775039685912,0.2067462243015917
x_cb,grid,0,0.0605464358939293,0.2205962498446294
x_cb,grid,1,0.1301230786895309,0.4194805999419842
x_cb,grid,2,0.1993210195291096,0.4415170451057328
x_cb,grid,3,0.1643907499897476,0.302871781814703
x_cb,grid,4,0.0711471065673591,0.248621966430201
x_cb,grid,5,0.0605464358939293,0.2205962498446294
x_cb,grid,6,0.1301230786895309,0.4194805999419842
x_cb,grid,7,0.1993210195291096,0.4415170451057328
x_cb,grid,8,0.1643907499897476,0.302871781814703
x_cb,grid,9,0.0711471065673591,0.248621966430201
x_cb,grid,10,0.1166397707471266,0.3887213298899949
x_cb,grid,11,0.0937128831772418,0.3671902400924424
x_cb,grid,12,0.0864117151260402,0.280876671432091
x_cb,grid,13,0.1298936646929512,0.329780242997043
x_cb,grid,14,0.1464606128063931,0.3135058254474537
x_cb,grid,15,0.0605464358939293,0.2205962498446294
x_cb,grid,16,0.1301230786895309,0.4194805999419842
x_cb,grid,17,0.1993210195291096,0.4415170451057328
x_cb,grid,18,0.1643907499897476,0.302871781814703
x_cb,grid,19,0.0711471065673591,0.248621966430201
x_cb,grid,20,0.1166397707471266,0.3887213298899949
x_cb,grid,21,0.0937128831772418,0.3671902400924424
x_cb,grid,22,0.0864117151260402,0.280876671432091
x_cb,grid,23,0.1298936646929512,0.329780242997043
