iter,params,score,pred_mu,pred_std
0,"{'models__learning_rate': 0.1302171277662968, 'models__depth': np.int64(6)}",1.3342559581520999,,
1,"{'models__learning_rate': 0.06021712776629678, 'models__depth': np.int64(9)}",1.3572505911467936,1.3572505910125308,1.0000000413701846e-05
2,"{'models__learning_rate': 0.09521712776629676, 'models__depth': np.int64(7)}",1.3332756294394998,1.333275629382373,1.0000000413701846e-05
3,"{'models__learning_rate': 0.025217127766296775, 'models__depth': np.int64(4)}",1.2912233693420985,1.2912233692236204,1.0000005964815199e-05
4,"{'models__learning_rate': 0.04271712776629678, 'models__depth': np.int64(8)}",1.3279613220571884,1.3279613220432382,9.999994862585412e-06
5,"{'models__learning_rate': 0.11271712776629676, 'models__depth': np.int64(5)}",1.3602674687886014,1.360267468754179,1.000001151592547e-05
6,"{'models__learning_rate': 0.07771712776629677, 'models__depth': np.int64(6)}",1.301483444742965,1.3014834459374285,1.0000000413701846e-05
7,"{'models__learning_rate': 0.14771712776629678, 'models__depth': np.int64(10)}",1.4751500747533213,1.4751500746115276,1.0000000413701846e-05
8,"{'models__learning_rate': 0.016467127766296778, 'models__depth': np.int64(8)}",1.3065278512380507,1.3065278538863083,9.999994862585412e-06
9,"{'models__learning_rate': 0.08646712776629677, 'models__depth': np.int64(4)}",1.3621880629004786,1.3621880610433053,1.0000005964815199e-05
10,"{'models__learning_rate': 0.01, 'models__depth': np.int64(5)}",1.221621968420135,1.2216219695862005,1.0000005964815199e-05
11,"{'models__learning_rate': 0.01, 'models__depth': np.int64(6)}",1.2276901735510197,1.227690252966113,9.999983760343299e-06
12,"{'models__learning_rate': 0.01, 'models__depth': np.int64(10)}",1.4080160514501976,1.4080160516744753,1.0000005964815199e-05
13,"{'models__learning_rate': 0.01, 'models__depth': np.int64(3)}",1.206915641889386,1.206915641794505,1.0000005964815199e-05
14,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3)}",1.43698005941801,1.43698005775272,9.999983760343299e-06
15,"{'models__learning_rate': 0.0499546763144316, 'models__depth': np.int64(6)}",1.2948516336443918,1.2935710363090038,9.663767801317939e-06
16,"{'models__learning_rate': 0.01627968479563974, 'models__depth': np.int64(9)}",1.3481654265500584,1.3481654234923113,9.999994862585412e-06
17,"{'models__learning_rate': 0.14214937685654971, 'models__depth': np.int64(5)}",1.365433246657106,1.3654341798810492,9.999911595469118e-06
18,"{'models__learning_rate': 0.1214856433764099, 'models__depth': np.int64(5)}",1.3290710147406959,1.344280630350113,7.246546683886421e-06
19,"{'models__learning_rate': 0.04965142247278461, 'models__depth': np.int64(3)}",1.3437869105134261,1.343786306468246,9.99992269779135e-06
20,"{'models__learning_rate': 0.08209014706097471, 'models__depth': np.int64(7)}",1.3178001625446398,1.3178001811857776,9.999978209217621e-06
21,"{'models__learning_rate': 0.0789369137631349, 'models__depth': np.int64(8)}",1.3368435555469345,1.336844569832465,9.999795020341466e-06
22,"{'models__learning_rate': 0.10892649413889562, 'models__depth': np.int64(4)}",1.395908617522923,1.3958970222302014,9.999023369749853e-06
23,"{'models__learning_rate': 0.04696256667589052, 'models__depth': np.int64(8)}",1.335041647220863,1.3327545151114464,7.221307810150878e-06
24,"{'models__learning_rate': 0.13159529035063489, 'models__depth': np.int64(7)}",1.3297753775480237,1.3297896191652399,9.99885681864331e-06
25,"{'models__learning_rate': 0.03911794413139417, 'models__depth': np.int64(9)}",1.343272201786016,1.3432788184727542,9.991509153955267e-06
26,"{'models__learning_rate': 0.06894160718117291, 'models__depth': np.int64(8)}",1.3353815209778308,1.3371561355888844,6.590256492286645e-06
27,"{'models__learning_rate': 0.02462197543671722, 'models__depth': np.int64(5)}",1.288479524548169,1.2897143680602312,9.782450599996923e-06
28,"{'models__learning_rate': 0.12289893937332745, 'models__depth': np.int64(10)}",1.4579536661646317,1.4579525165372615,9.999761712912524e-06
29,"{'models__learning_rate': 0.14328211791613685, 'models__depth': np.int64(10)}",1.4665604937941616,1.4693486355245113,6.912308020985327e-06
30,"{'models__learning_rate': 0.14137911116564333, 'models__depth': np.int64(6)}",1.3455908130385776,1.3477688506245613,9.067873888101361e-06
31,"{'models__learning_rate': 0.05770193782245222, 'models__depth': np.int64(4)}",1.3373764510231154,1.3366525173187256,8.948386134145213e-06
32,"{'models__learning_rate': 0.012564499192542569, 'models__depth': np.int64(9)}",1.3450285495716015,1.3470803685486317,7.99093438671775e-06
33,"{'models__learning_rate': 0.06787268502457669, 'models__depth': np.int64(5)}",1.323543405359323,1.3342445194721222,8.488981103264368e-06
34,"{'models__learning_rate': 0.0870963739593418, 'models__depth': np.int64(10)}",1.427966319654769,1.4284426718950272,9.88461538813457e-06
35,"{'models__learning_rate': 0.01867675215553015, 'models__depth': np.int64(9)}",1.3554991555627414,1.347770169377327,5.442484660033202e-06
36,"{'models__learning_rate': 0.11174000420597047, 'models__depth': np.int64(8)}",1.3619251532442194,1.3614626163616776,9.935532904717845e-06
37,"{'models__learning_rate': 0.1444514062658488, 'models__depth': np.int64(7)}",1.3615912116031519,1.356548547744751,9.400371290524233e-06
38,"{'models__learning_rate': 0.014639813474146536, 'models__depth': np.int64(6)}",1.2508286674776754,1.2448298782110214,6.5781074403112165e-06
39,"{'models__learning_rate': 0.0537487207532466, 'models__depth': np.int64(4)}",1.3540401102704225,1.3423166275024414,6.800245766778904e-06
40,"{'models__learning_rate': 0.12358549853275189, 'models__depth': np.int64(3)}",1.4116115748392846,1.4114783012773842,9.920430578446671e-06
41,"{'models__learning_rate': 0.11021346556861131, 'models__depth': np.int64(9)}",1.3636705037421588,1.3640373717062175,9.976480436006265e-06
42,"{'models__learning_rate': 0.03589272515853143, 'models__depth': np.int64(3)}",1.3021766082627082,1.3060734048485756,6.795068384411828e-06
43,"{'models__learning_rate': 0.12091845552318627, 'models__depth': np.int64(7)}",1.3336158370072777,1.3319555968046188,7.3059087988563145e-06
44,"{'models__learning_rate': 0.08778053502646657, 'models__depth': np.int64(8)}",1.3530177659519458,1.345769613981247,6.386699225079857e-06
45,"{'models__learning_rate': 0.08258414964096679, 'models__depth': np.int64(8)}",1.3430513392795238,1.3433932205662131,5.2316022490504e-06
46,"{'models__learning_rate': 0.14326085512113862, 'models__depth': np.int64(3)}",1.4070828502060175,1.4207092225551605,6.073214992604775e-06
47,"{'models__learning_rate': 0.025800151580769724, 'models__depth': np.int64(4)}",1.2906976439726143,1.2927460670471191,6.914861334051549e-06
48,"{'models__learning_rate': 0.09805536719595113, 'models__depth': np.int64(7)}",1.3318978136918427,1.3281845822930336,5.839934081062707e-06
49,"{'models__learning_rate': 0.02462423870297392, 'models__depth': np.int64(5)}",1.2921974477149358,1.2820212841033936,5.858677249902165e-06
50,"{'models__learning_rate': 0.06377963729351523, 'models__depth': np.int64(4)}",1.3381872648945166,1.3467399179935455,5.490688676704069e-06
51,"{'models__learning_rate': 0.10267950345575304, 'models__depth': np.int64(6)}",1.326627552029959,1.3191840797662735,7.707351042263887e-06
52,"{'models__learning_rate': 0.12348793915319296, 'models__depth': np.int64(4)}",1.3983949173710373,1.4038017466664314,9.247878413151709e-06
53,"{'models__learning_rate': 0.0341360771159435, 'models__depth': np.int64(10)}",1.4038371267420908,1.4034974332898855,9.005147867751298e-06
54,"{'models__learning_rate': 0.10257693087783253, 'models__depth': np.int64(8)}",1.3585477963342278,1.355815052986145,5.470816793409812e-06
55,"{'models__learning_rate': 0.034544892439448124, 'models__depth': np.int64(8)}",1.3133395126124894,1.3206089735031128,5.548657017322319e-06
56,"{'models__learning_rate': 0.05293778965798546, 'models__depth': np.int64(10)}",1.4205804900464185,1.414317436516285,7.03900477727383e-06
57,"{'models__learning_rate': 0.03186305348710509, 'models__depth': np.int64(3)}",1.3103234650029394,1.2987892031669617,5.486521753886675e-06
58,"{'models__learning_rate': 0.1359963631923063, 'models__depth': np.int64(10)}",1.4644017402791845,1.4646765710785985,5.087890149755095e-06
59,"{'models__learning_rate': 0.08014498886602979, 'models__depth': np.int64(4)}",1.3646154290597339,1.3622620142996311,5.251417410583221e-06
