learner,tuner,pehe_mean,pehe_var,pehe_plug_mean,pehe_plug_var
x_rf,grid,0.14101842834509926,0.001911517070368287,0.38277417747119025,0.018343422190816236
x_rf,random,0.1399535826096277,0.0022379595406010282,0.3774033931294139,0.020035114662829093
x_rf,bayes,0.1422698299689087,0.002018453676770541,0.38463846088739667,0.019174908567494944
