learner,tuner,pehe_mean,pehe_std,pehe_plug_mean,pehe_plug_std,n_reps
x_rf,bayes,0.1376399636434617,0.043573557803376683,0.3469677726834501,0.12845785858074496,40
x_rf,grid,0.14043017656608398,0.042785904261399936,0.3492174274014483,0.12831041960031578,40
x_rf,random,0.13800347159810236,0.04110412884750786,0.3475662391815432,0.13009913843156534,40
