iteration,score,best_so_far
0,1.304050385483572,1.304050385483572
1,1.3464752551795371,1.304050385483572
2,1.3287257227096019,1.304050385483572
3,1.302625105325093,1.302625105325093
4,1.338158473902743,1.302625105325093
5,1.2958607686325434,1.2958607686325434
6,1.3099392731683395,1.2958607686325434
7,1.3606004648615453,1.2958607686325434
8,1.3636393376584917,1.2958607686325434
9,1.2912566559902825,1.2912566559902825
10,1.2884003044061048,1.2884003044061048
11,1.2861011279798171,1.2861011279798171
12,1.2820550822038392,1.2820550822038392
13,1.3492634425284302,1.2820550822038392
14,1.2856831795261416,1.2820550822038392
15,1.288272437231101,1.2820550822038392
16,1.2908784301288883,1.2820550822038392
17,1.2962753558248588,1.2820550822038392
18,1.2787174616148143,1.2787174616148143
19,1.3375030936234122,1.2787174616148143
20,1.3418329578397785,1.2787174616148143
21,1.286603038118068,1.2787174616148143
22,1.3420859415512902,1.2787174616148143
23,1.3553637632372435,1.2787174616148143
24,1.349465137233598,1.2787174616148143
25,1.3214715038168166,1.2787174616148143
26,1.286603038118068,1.2787174616148143
27,1.3108851237104957,1.2787174616148143
28,1.2820550822038392,1.2787174616148143
29,1.2856831795261416,1.2787174616148143
30,1.3189256006274308,1.2787174616148143
31,1.300299083022126,1.2787174616148143
32,1.3459934695756646,1.2787174616148143
33,1.301924274978653,1.2787174616148143
34,1.3430053756327112,1.2787174616148143
35,1.3544810713508626,1.2787174616148143
36,1.2958607686325434,1.2787174616148143
37,1.2871888880865934,1.2787174616148143
38,1.359668511982381,1.2787174616148143
39,1.355298013917996,1.2787174616148143
40,1.3352166366173337,1.2787174616148143
41,1.2847890393021755,1.2787174616148143
42,1.313214289210382,1.2787174616148143
43,1.342145816675944,1.2787174616148143
44,1.286603038118068,1.2787174616148143
45,1.2952439868072954,1.2787174616148143
46,1.2787174616148143,1.2787174616148143
47,1.380661923506655,1.2787174616148143
48,1.3418329578397785,1.2787174616148143
49,1.3553637632372435,1.2787174616148143
50,1.301924274978653,1.2787174616148143
51,1.2883933923253528,1.2787174616148143
52,1.2872334090924926,1.2787174616148143
53,1.3237022911346006,1.2787174616148143
54,1.3553637632372435,1.2787174616148143
55,1.3512991205317224,1.2787174616148143
56,1.294172994086206,1.2787174616148143
57,1.3505933839032567,1.2787174616148143
58,1.2856831795261416,1.2787174616148143
59,1.3298016205169976,1.2787174616148143
