learner,tuner,rep,pehe,pehe_plug
x_cb,grid,0,0.0792489085730162,0.25017139257008814
x_cb,grid,1,0.13361658217908706,0.42249474798258774
x_cb,grid,2,0.19381060981507023,0.43791235203275336
x_cb,grid,3,0.17258709509306497,0.29845068302435857
x_cb,grid,4,0.09382400407561807,0.288761706259143
x_cb,grid,5,0.10716153137844811,0.39087184060083496
x_cb,grid,6,0.08946731082366002,0.39667299754630403
x_cb,grid,7,0.10628399085416855,0.2962692503282615
x_cb,grid,8,0.12758020926043698,0.36965959442003266
x_cb,grid,9,0.14410483002903557,0.3091474266903195
x_cb,grid,10,0.09338533244137097,0.3624595377711568
x_cb,grid,11,0.15368382142587675,0.49860146757839674
x_cb,grid,12,0.24640801766657325,0.34247520291069916
x_cb,grid,13,0.12413070735989155,0.28915594856691756
x_cb,grid,14,0.11002446342030689,0.32300663982422
x_cb,grid,15,0.1468539972304949,0.277181317756178
x_cb,grid,16,0.17202599638547608,0.2002785054278189
x_cb,grid,17,0.10433249547909434,0.4181957608939044
x_cb,grid,18,0.10961182720629764,0.2852623367530244
x_cb,grid,19,0.09488512889563414,0.2589392515714757
x_cb,grid,20,0.12752531252440003,0.33635243825095046
x_cb,grid,21,0.10325836164444112,0.4036425030220891
x_cb,grid,22,0.17350307044336807,0.3012701202571434
x_cb,grid,23,0.29578768424854046,0.6978219126827174
x_cb,grid,24,0.10744195340169023,0.28528186196418936
x_cb,grid,25,0.13125450940915087,0.3969396856265282
x_cb,grid,26,0.10743245436319725,0.2783191851884309
x_cb,grid,27,0.14174896433183665,0.3780192721784564
x_cb,grid,28,0.23640665047301762,0.3247042860807288
x_cb,grid,29,0.09596184705695214,0.25809100197221946
x_cb,grid,30,0.1158701605224532,0.4890000038284584
x_cb,grid,31,0.17236197875614506,0.2064943136118926
x_cb,grid,32,0.14883811478461678,0.23238453993718927
x_cb,grid,33,0.08384602135338177,0.2608053178182034
x_cb,grid,34,0.23414184264825438,0.28172609561772166
x_cb,grid,35,0.11329662756794123,0.2443004602586153
x_cb,grid,36,0.08948409266129,0.2887075940473897
x_cb,grid,37,0.3707325548002127,0.3127945418859731
x_cb,grid,38,0.22443660158102613,0.3503746873313146
x_cb,grid,39,0.07356754580188607,0.2736545144680798
x_cb,grid,40,0.09619745909446548,0.42121108210021974
x_cb,grid,41,0.24295906452454744,0.42160167564021034
x_cb,grid,42,0.15124924435908418,0.23934500059952651
x_cb,grid,43,0.10922973273985809,0.3425647342269062
x_cb,grid,44,0.17261865461013082,0.3288989103092375
x_cb,grid,45,0.14341842194880697,0.3194290928497811
x_cb,grid,46,0.12798881963155034,0.3568374069974966
x_cb,grid,47,0.12850150857864207,0.2884774871486017
x_cb,grid,48,0.11951653610452823,0.16441991691768937
x_cb,grid,49,0.21080785800844032,0.27041627271017754
x_cb,random,0,0.08179486709444236,0.2687211963968903
x_cb,random,1,0.13447522823639746,0.43670782338394953
x_cb,random,2,0.20158266069221215,0.4652073911856021
x_cb,random,3,0.16557112203976915,0.32121413768106766
x_cb,random,4,0.09718921144064269,0.31381559641076695
x_cb,random,5,0.116829433718388,0.42476288922047595
x_cb,random,6,0.10304696421384096,0.4287621288749293
x_cb,random,7,0.11261379742511422,0.3183448939527191
x_cb,random,8,0.1381356932801595,0.3887511737233529
x_cb,random,9,0.14877278831915453,0.33385173463629353
x_cb,random,10,0.09349039734736647,0.38047986319728044
x_cb,random,11,0.15591128987017408,0.5267750327271689
x_cb,random,12,0.24897085533017788,0.35398062821075044
x_cb,random,13,0.13541308681927378,0.3090138175886775
